relay_session_id,relay_uav_id,candidate_id,dispatch_time_s,arrival_time_s,service_end_time_s,service_duration_s,return_time_s,uav_release_time_s,outbound_energy_kWh,return_energy_kWh,service_energy_kWh,relay_session_energy_kWh,end_soc,charge_duration_s,energy_release_time_s,energy_component_id
R01-RS001,R01,RP016472,1701.0,2408.7805488462477,8827.695,6418.914451153752,9393.0,9693.0,0.1726000371315112,0.1332661933965294,1.961334971185869,2.267201,0.2914996875,1421.05040625,10814.05040625,E03
R01-RS002,R01,RP074044,9693.0,9999.390718663431,10637.222,637.8312813365683,10792.0,11092.0,0.0434514006032604,0.0132241398666194,0.19489289151950698,0.251568,0.921385,495.2745000000001,11287.2745,E01
R01-RS003,R01,RP082327,367.0,721.8355022428693,1172.835,450.9994977571307,1385.0,1685.0,0.0598285524124071,0.0207418094899367,0.13780540209245662,0.218376,0.9317575,429.92774999999995,1814.9277499999998,E01
R02-RS001,R02,RP055692,5035.0,5474.48968035456,6712.529,1238.0393196454406,6999.0,7299.0,0.0858214748643781,0.0570448613292858,0.37828979211388464,0.521156,0.83713875,711.719625,7710.719625,E05
R02-RS002,R02,RP058926,2409.0,2871.53981800459,4077.155,1205.6151819954102,4398.0,4698.0,0.094328087801602,0.0543178988972182,0.3683824167208198,0.517028,0.8384287500000001,710.0426249999999,5108.042625,E04
R02-RS003,R02,RP075602,7299.0,7529.625107261465,8058.0560000000005,528.4308927385355,8124.0,8424.0,0.0178280946596896,0.0015561880171479,0.1614649950034414,0.180849,0.9434846875,356.04646874999986,8480.04646875,E06
R02-RS004,R02,RP077710,418.0,955.6378030114449,1734.52,778.882196988555,2109.0,2409.0,0.1028504440524339,0.0855763761887495,0.23799178241316962,0.426418,0.866744375,673.2323125,2782.2323125000003,E02
