relay_session_id,relay_uav_id,candidate_id,dispatch_time_s,arrival_time_s,service_end_time_s,service_duration_s,return_time_s,uav_release_time_s,outbound_energy_kWh,return_energy_kWh,service_energy_kWh,relay_session_energy_kWh,end_soc,charge_duration_s,energy_release_time_s,energy_component_id
R01-RS001,R01,RP016472,1700.0,2407.7805488462477,8999.695,6591.914451153752,9565.0,9865.0,0.1726000371315112,0.1332661933965294,2.01419608229698,2.320062,0.274980625,1442.5251875,11007.5251875,E03
R01-RS002,R01,RP074044,9865.0,10171.390718663431,10809.222,637.8312813365683,10964.0,11264.0,0.0434514006032604,0.0132241398666194,0.19489289151950698,0.251568,0.921385,495.2745000000001,11459.2745,E01
R01-RS003,R01,RP082327,367.0,721.8355022428693,1172.835,450.9994977571307,1385.0,1685.0,0.0598285524124071,0.0207418094899367,0.13780540209245662,0.218376,0.9317575,429.92774999999995,1814.9277499999998,E01
R02-RS001,R02,RP058988,2409.0,2848.3703448127926,4054.155,1205.7846551872076,4352.0,4652.0,0.0870224010807604,0.0460722338371227,0.36843420019609124,0.501528,0.8432725,703.74575,5055.74575,E04
R02-RS002,R02,RP065617,5860.0,6201.787167028183,7319.686,1117.8988329718168,7512.0,7812.0,0.054991512427449,0.0224758972172752,0.34158019896361075,0.419048,0.8690475,670.2382500000001,8182.23825,E05
R02-RS003,R02,RP075602,9829.0,10059.625107261465,10588.056,528.4308927385355,10654.0,10954.0,0.0178280946596896,0.0015561880171479,0.1614649950034414,0.180849,0.9434846875,356.04646874999986,11010.04646875,E06
R02-RS004,R02,RP076066,465.0,955.3534244838022,1734.52,779.1665755161978,2072.0,2372.0,0.1020435105243659,0.0735233750916206,0.23807867585217157,0.413646,0.870735625,668.0436875,2740.0436875,E02
