uav_type,n_stops,visit_order,n_boxes,total_mass_kg,total_volume_m3,energy_kWh,duration_s,end_SOC,has_hard_deadline,latest_start_s,task_id,cargo_pattern,charge_time_s,start_hint_s,uav_id,battery_id,start_time_s
A,1,S003,1,14.0,0.027,2.9307167339043163,2202.276992828245,0.3487296146879297,False,inf,P000035-1,C016:1,0.0,2868.0,U03,BAT_A01,2868.0
A,1,S004,2,22.0,0.055,3.203366220355213,2183.959400972985,0.2881408399210637,True,5826.37363284684,P000052-1,C018:1|C020:1,0.0,3211.0,U04,BAT_A02,3211.0
A,1,S009,2,22.0,0.055,2.3382502154288844,1691.5344862389493,0.4803888410158035,True,9672.642756880525,P000104-1,C043:1|C044:1,0.0,3932.0,U01,BAT_A04,3932.0
A,1,S010,2,22.0,0.055,2.0198116904222125,1653.852469173274,0.5511529576839528,True,2495.5370987466963,P000110-1,C046:1|C047:1,0.0,0.0,U01,BAT_A01,0.0
A,1,S015,2,22.0,0.055,2.5615407139168,1970.20984697682,0.4307687302407111,True,9541.45507651159,P000140-1,C061:1|C062:1,0.0,0.0,U02,BAT_A02,0.0
A,2,S013>S001,2,22.0,0.055,2.291991783745412,1904.4758672031696,0.4906684925010195,False,inf,P000891-1,C006:1|C055:1,0.0,1654.0,U01,BAT_A05,1654.0
A,2,S015>S003,2,17.0,0.039,3.250566893853064,2543.7989415425154,0.2776518013659859,True,5971.45507651159,P001413-1,C016:1|C060:1,0.0,0.0,U03,BAT_A03,0.0
A,2,S009>S004,3,20.0,0.051,3.335699814563606,2467.5383526579258,0.2587333745414208,True,5542.7946811619,P001527-1,C017:1|C021:1|C042:1,0.0,0.0,U04,BAT_A04,0.0
A,2,S010>S013,3,20.0,0.051,2.3246615833643656,2069.992187968592,0.483408537030141,True,2058.4861746504,P002522-1,C045:1|C054:1|C056:1,0.0,1971.0,U02,BAT_A06,1971.0
B,1,S001,2,28.0,0.054,1.2239597072836312,1150.3573074816584,0.6940100731790921,False,inf,P002700-1,C006:2,0.0,1151.0,U05,BAT_B03,1151.0
B,1,S001,2,28.0,0.054,1.2239597072836312,1150.3573074816584,0.6940100731790921,False,inf,P002700-2,C006:2,0.0,0.0,U05,BAT_B01,0.0
B,1,S003,2,28.0,0.054,2.935633182931117,2020.2414747964503,0.2660917042672206,True,5911.9059292684415,P002756-1,C015:1|C016:1,0.0,3900.0,U06,BAT_B02,3900.0
B,1,S004,2,20.0,0.062,2.678558384203423,1925.7710095479192,0.3303604039491442,False,inf,P002778-1,C019:1|C021:1,0.0,4217.0,U05,BAT_B03,4217.0
B,1,S012,3,25.0,0.067,2.7552342804549035,1923.80003809751,0.3111914298862741,True,2328.169980951245,P002888-1,C051:1|C052:1|C053:1,0.0,0.0,U06,BAT_B02,0.0
B,1,S014,3,25.0,0.067,2.137304308171069,1868.5974513534843,0.4656739229572327,True,2358.1446076565912,P002902-1,C057:1|C058:1|C059:1,0.0,2348.0,U05,BAT_B01,2348.0
B,2,S001>S002,2,28.0,0.054,2.609979033144972,1975.6266365230265,0.3475052417137569,False,inf,P002910-1,C006:1|C011:1,0.0,1924.0,U06,BAT_B04,1924.0
C,1,S001,9,70.0,0.232,2.728480567856419,1693.4261775174657,0.6589399290179476,True,2219.1019112412678,P008382-1,C001:1|C002:1|C003:3|C004:2|C005:1|C006:1,0.0,0.0,U07,BAT_C01,0.0
C,1,S002,7,67.0,0.184,6.300747965355022,2177.00675724525,0.2124065043306222,True,2045.0866213773752,P008441-1,C007:1|C008:2|C009:1|C010:1|C011:2,0.0,1561.0,U08,BAT_C03,1561.0
C,1,S005,6,59.0,0.156,4.2387743677705485,1880.0446406358128,0.4701532040286814,True,9425.342679682091,P008594-1,C022:1|C023:1|C024:1|C025:1|C026:2,0.0,4520.0,U07,BAT_C02,4520.0
C,1,S006,6,59.0,0.156,2.5939758810401803,1560.8632994307263,0.6757530148699775,True,2390.923350284637,P008641-1,C027:1|C028:1|C029:1|C030:1|C031:2,0.0,0.0,U08,BAT_C02,0.0
C,2,S007>S003,9,70.0,0.232,5.941568400889239,2825.312759084484,0.2573039498888451,True,2132.299366748965,P025360-1,C012:1|C013:2|C014:1|C032:1|C033:1|C034:1|C035:1|C036:1,0.0,1694.0,U07,BAT_C04,1694.0
C,2,S011>S008,8,70.0,0.196,6.377502256793861,2696.427513918611,0.2028122179007674,True,5207.611684040056,P051203-1,C037:1|C038:1|C039:1|C040:1|C041:1|C048:1|C049:1|C050:1,0.0,3739.0,U08,BAT_C01,3739.0
