pattern_id,class_id,count,delivery_offset_s
P009107,C011,1,1749.5425423649194
P009108,C004,2,2059.1078322288117
P009108,C007,1,1416.9133786226248
P009108,C008,1,1416.9133786226248
P009108,C010,1,1416.9133786226248
P009108,C011,1,1416.9133786226248
P009109,C004,2,1068.8980887587327
P009109,C007,1,1815.5425423649194
P009109,C008,1,1815.5425423649194
P009109,C010,1,1815.5425423649194
P009109,C011,2,1815.5425423649194
P009110,C004,2,2125.1078322288117
P009110,C007,1,1482.9133786226248
P009110,C008,1,1482.9133786226248
P009110,C010,1,1482.9133786226248
P009110,C011,2,1482.9133786226248
P009111,C004,2,1068.8980887587327
P009111,C007,1,1815.5425423649194
P009111,C008,1,1815.5425423649194
P009111,C009,1,1815.5425423649194
P009111,C011,2,1815.5425423649194
P009112,C004,2,2125.1078322288117
P009112,C007,1,1482.9133786226248
P009112,C008,1,1482.9133786226248
P009112,C009,1,1482.9133786226248
P009112,C011,2,1482.9133786226248
P009113,C004,2,1098.8980887587327
P009113,C007,1,1881.5425423649194
P009113,C008,1,1881.5425423649194
P009113,C009,1,1881.5425423649194
P009113,C011,3,1881.5425423649194
P009114,C004,2,1038.8980887587327
P009114,C007,1,1749.5425423649194
P009114,C008,1,1749.5425423649194
P009114,C009,1,1749.5425423649194
P009114,C010,1,1749.5425423649194
P009115,C004,2,2059.1078322288117
P009115,C007,1,1416.9133786226248
P009115,C008,1,1416.9133786226248
P009115,C009,1,1416.9133786226248
P009115,C010,1,1416.9133786226248
P009116,C004,2,1068.8980887587327
P009116,C007,1,1815.5425423649194
P009116,C008,1,1815.5425423649194
P009116,C009,1,1815.5425423649194
P009116,C010,1,1815.5425423649194
P009116,C011,1,1815.5425423649194
P009117,C004,2,2125.1078322288117
P009117,C007,1,1482.9133786226248
P009117,C008,1,1482.9133786226248
P009117,C009,1,1482.9133786226248
P009117,C010,1,1482.9133786226248
P009117,C011,1,1482.9133786226248
P009118,C004,2,1098.8980887587327
P009118,C007,1,1881.5425423649194
P009118,C008,1,1881.5425423649194
P009118,C009,1,1881.5425423649194
P009118,C010,1,1881.5425423649194
P009118,C011,2,1881.5425423649194
P009119,C004,2,1008.8980887587328
P009119,C007,1,1683.5425423649197
P009119,C008,2,1683.5425423649197
P009120,C004,2,1993.1078322288117
P009120,C007,1,1350.9133786226248
P009120,C008,2,1350.9133786226248
P009121,C004,2,1038.8980887587327
P009121,C007,1,1749.5425423649194
P009121,C008,2,1749.5425423649194
P009121,C011,1,1749.5425423649194
P009122,C004,2,2059.1078322288117
P009122,C007,1,1416.9133786226248
P009122,C008,2,1416.9133786226248
P009122,C011,1,1416.9133786226248
P009123,C004,2,1068.8980887587327
P009123,C007,1,1815.5425423649194
P009123,C008,2,1815.5425423649194
P009123,C011,2,1815.5425423649194
P009124,C004,2,2125.1078322288117
P009124,C007,1,1482.9133786226248
P009124,C008,2,1482.9133786226248
P009124,C011,2,1482.9133786226248
P009125,C004,2,1098.8980887587327
P009125,C007,1,1881.5425423649194
P009125,C008,2,1881.5425423649194
P009125,C011,3,1881.5425423649194
P009126,C004,2,1038.8980887587327
P009126,C007,1,1749.5425423649194
P009126,C008,2,1749.5425423649194
P009126,C010,1,1749.5425423649194
P009127,C004,2,2059.1078322288117
P009127,C007,1,1416.9133786226248
P009127,C008,2,1416.9133786226248
P009127,C010,1,1416.9133786226248
P009128,C004,2,1068.8980887587327
P009128,C007,1,1815.5425423649194
P009128,C008,2,1815.5425423649194
P009128,C010,1,1815.5425423649194
P009128,C011,1,1815.5425423649194
P009129,C004,2,2125.1078322288117
P009129,C007,1,1482.9133786226248
P009129,C008,2,1482.9133786226248
P009129,C010,1,1482.9133786226248
P009129,C011,1,1482.9133786226248
P009130,C004,2,1098.8980887587327
P009130,C007,1,1881.5425423649194
P009130,C008,2,1881.5425423649194
P009130,C010,1,1881.5425423649194
P009130,C011,2,1881.5425423649194
P009131,C004,2,1038.8980887587327
P009131,C007,1,1749.5425423649194
P009131,C008,2,1749.5425423649194
P009131,C009,1,1749.5425423649194
P009132,C004,2,2059.1078322288117
P009132,C007,1,1416.9133786226248
P009132,C008,2,1416.9133786226248
P009132,C009,1,1416.9133786226248
P009133,C004,2,1068.8980887587327
P009133,C007,1,1815.5425423649194
P009133,C008,2,1815.5425423649194
P009133,C009,1,1815.5425423649194
P009133,C011,1,1815.5425423649194
P009134,C004,2,2125.1078322288117
P009134,C007,1,1482.9133786226248
P009134,C008,2,1482.9133786226248
P009134,C009,1,1482.9133786226248
P009134,C011,1,1482.9133786226248
P009135,C004,2,1098.8980887587327
P009135,C007,1,1881.5425423649194
P009135,C008,2,1881.5425423649194
P009135,C009,1,1881.5425423649194
P009135,C011,2,1881.5425423649194
P009136,C004,2,2191.1078322288117
P009136,C007,1,1548.9133786226248
P009136,C008,2,1548.9133786226248
P009136,C009,1,1548.9133786226248
P009136,C011,2,1548.9133786226248
P009137,C004,2,1068.8980887587327
P009137,C007,1,1815.5425423649194
P009137,C008,2,1815.5425423649194
P009137,C009,1,1815.5425423649194
P009137,C010,1,1815.5425423649194
P009138,C004,2,2125.1078322288117
P009138,C007,1,1482.9133786226248
P009138,C008,2,1482.9133786226248
P009138,C009,1,1482.9133786226248
P009138,C010,1,1482.9133786226248
P009139,C004,2,1098.8980887587327
P009139,C007,1,1881.5425423649194
P009139,C008,2,1881.5425423649194
P009139,C009,1,1881.5425423649194
P009139,C010,1,1881.5425423649194
P009139,C011,1,1881.5425423649194
P009140,C004,2,2191.1078322288117
P009140,C007,1,1548.9133786226248
P009140,C008,2,1548.9133786226248
P009140,C009,1,1548.9133786226248
P009140,C010,1,1548.9133786226248
P009140,C011,1,1548.9133786226248
P009141,C003,1,882.8980887587328
P009141,C011,1,1485.5425423649197
P009142,C003,1,1795.1078322288117
P009142,C011,1,1188.9133786226248
P009143,C003,1,942.8980887587328
P009143,C011,3,1617.5425423649197
P009144,C003,1,1927.1078322288117
P009144,C011,3,1320.9133786226248
P009145,C003,1,882.8980887587328
P009145,C010,1,1485.5425423649197
P009146,C003,1,1795.1078322288117
P009146,C010,1,1188.9133786226248
P009147,C003,1,972.8980887587328
P009147,C010,1,1683.5425423649197
P009147,C011,3,1683.5425423649197
P009148,C003,1,1993.1078322288117
P009148,C010,1,1386.9133786226248
P009148,C011,3,1386.9133786226248
P009149,C003,1,882.8980887587328
P009149,C009,1,1485.5425423649197
P009150,C003,1,1795.1078322288117
P009150,C009,1,1188.9133786226248
P009151,C003,1,972.8980887587328
P009151,C009,1,1683.5425423649197
P009151,C011,3,1683.5425423649197
P009152,C003,1,1993.1078322288117
P009152,C009,1,1386.9133786226248
P009152,C011,3,1386.9133786226248
P009153,C003,1,1002.8980887587328
P009153,C009,1,1749.5425423649197
P009153,C010,1,1749.5425423649197
P009153,C011,3,1749.5425423649197
P009154,C003,1,882.8980887587328
P009154,C008,1,1485.5425423649197
P009155,C003,1,1795.1078322288117
P009155,C008,1,1188.9133786226248
P009156,C003,1,1002.8980887587328
P009156,C008,1,1749.5425423649197
P009156,C010,1,1749.5425423649197
P009156,C011,3,1749.5425423649197
P009157,C003,1,1002.8980887587328
P009157,C008,1,1749.5425423649197
P009157,C009,1,1749.5425423649197
P009157,C011,3,1749.5425423649197
P009158,C003,1,2059.1078322288117
P009158,C008,1,1452.9133786226248
P009158,C009,1,1452.9133786226248
P009158,C011,3,1452.9133786226248
P009159,C003,1,1002.8980887587328
P009159,C008,1,1749.5425423649197
P009159,C009,1,1749.5425423649197
P009159,C010,1,1749.5425423649197
P009159,C011,2,1749.5425423649197
P009160,C003,1,2059.1078322288117
P009160,C008,1,1452.9133786226248
P009160,C009,1,1452.9133786226248
P009160,C010,1,1452.9133786226248
P009160,C011,2,1452.9133786226248
P009161,C003,1,912.8980887587328
P009161,C008,2,1551.5425423649197
P009162,C003,1,1861.1078322288117
P009162,C008,2,1254.9133786226248
P009163,C003,1,1002.8980887587328
P009163,C008,2,1749.5425423649197
P009163,C011,3,1749.5425423649197
P009164,C003,1,2059.1078322288117
P009164,C008,2,1452.9133786226248
P009164,C011,3,1452.9133786226248
P009165,C003,1,942.8980887587328
P009165,C008,2,1617.5425423649197
P009165,C010,1,1617.5425423649197
P009166,C003,1,1927.1078322288117
P009166,C008,2,1320.9133786226248
P009166,C010,1,1320.9133786226248
P009167,C003,1,972.8980887587328
P009167,C008,2,1683.5425423649197
P009167,C010,1,1683.5425423649197
P009167,C011,1,1683.5425423649197
P009168,C003,1,1993.1078322288117
P009168,C008,2,1386.9133786226248
P009168,C010,1,1386.9133786226248
P009168,C011,1,1386.9133786226248
P009169,C003,1,1002.8980887587328
P009169,C008,2,1749.5425423649197
P009169,C010,1,1749.5425423649197
P009169,C011,2,1749.5425423649197
P009170,C003,1,2059.1078322288117
P009170,C008,2,1452.9133786226248
P009170,C010,1,1452.9133786226248
P009170,C011,2,1452.9133786226248
P009171,C003,1,942.8980887587328
P009171,C008,2,1617.5425423649197
P009171,C009,1,1617.5425423649197
P009172,C003,1,1927.1078322288117
P009172,C008,2,1320.9133786226248
P009172,C009,1,1320.9133786226248
P009173,C003,1,972.8980887587328
P009173,C008,2,1683.5425423649197
P009173,C009,1,1683.5425423649197
P009173,C011,1,1683.5425423649197
P009174,C003,1,1993.1078322288117
P009174,C008,2,1386.9133786226248
P009174,C009,1,1386.9133786226248
P009174,C011,1,1386.9133786226248
P009175,C003,1,1002.8980887587328
P009175,C008,2,1749.5425423649197
P009175,C009,1,1749.5425423649197
P009175,C011,2,1749.5425423649197
P009176,C003,1,2059.1078322288117
P009176,C008,2,1452.9133786226248
P009176,C009,1,1452.9133786226248
P009176,C011,2,1452.9133786226248
P009177,C003,1,1032.8980887587327
P009177,C008,2,1815.5425423649194
P009177,C009,1,1815.5425423649194
P009177,C011,3,1815.5425423649194
P009178,C003,1,972.8980887587328
P009178,C008,2,1683.5425423649197
P009178,C009,1,1683.5425423649197
P009178,C010,1,1683.5425423649197
P009179,C003,1,1993.1078322288117
P009179,C008,2,1386.9133786226248
P009179,C009,1,1386.9133786226248
P009179,C010,1,1386.9133786226248
P009180,C003,1,1002.8980887587328
P009180,C008,2,1749.5425423649197
P009180,C009,1,1749.5425423649197
P009180,C010,1,1749.5425423649197
P009180,C011,1,1749.5425423649197
P009181,C003,1,2059.1078322288117
P009181,C008,2,1452.9133786226248
P009181,C009,1,1452.9133786226248
P009181,C010,1,1452.9133786226248
P009181,C011,1,1452.9133786226248
P009182,C003,1,1032.8980887587327
P009182,C008,2,1815.5425423649194
P009182,C009,1,1815.5425423649194
P009182,C010,1,1815.5425423649194
P009182,C011,2,1815.5425423649194
P009183,C003,1,882.8980887587328
P009183,C007,1,1485.5425423649197
P009184,C003,1,1795.1078322288117
P009184,C007,1,1188.9133786226248
P009185,C003,1,972.8980887587328
P009185,C007,1,1683.5425423649197
P009185,C011,3,1683.5425423649197
P009186,C003,1,1993.1078322288117
P009186,C007,1,1386.9133786226248
P009186,C011,3,1386.9133786226248
P009187,C003,1,912.8980887587328
P009187,C007,1,1551.5425423649197
P009187,C010,1,1551.5425423649197
P009188,C003,1,1861.1078322288117
P009188,C007,1,1254.9133786226248
P009188,C010,1,1254.9133786226248
P009189,C003,1,942.8980887587328
P009189,C007,1,1617.5425423649197
P009189,C010,1,1617.5425423649197
P009189,C011,1,1617.5425423649197
P009190,C003,1,1927.1078322288117
P009190,C007,1,1320.9133786226248
P009190,C010,1,1320.9133786226248
P009190,C011,1,1320.9133786226248
P009191,C003,1,972.8980887587328
P009191,C007,1,1683.5425423649197
P009191,C010,1,1683.5425423649197
P009191,C011,2,1683.5425423649197
P009192,C003,1,1993.1078322288117
P009192,C007,1,1386.9133786226248
P009192,C010,1,1386.9133786226248
P009192,C011,2,1386.9133786226248
P009193,C003,1,1002.8980887587328
P009193,C007,1,1749.5425423649197
P009193,C010,1,1749.5425423649197
P009193,C011,3,1749.5425423649197
P009194,C003,1,2059.1078322288117
P009194,C007,1,1452.9133786226248
P009194,C010,1,1452.9133786226248
P009194,C011,3,1452.9133786226248
P009195,C003,1,972.8980887587328
P009195,C007,1,1683.5425423649197
P009195,C009,1,1683.5425423649197
P009195,C011,2,1683.5425423649197
P009196,C003,1,1993.1078322288117
P009196,C007,1,1386.9133786226248
P009196,C009,1,1386.9133786226248
P009196,C011,2,1386.9133786226248
P009197,C003,1,1002.8980887587328
P009197,C007,1,1749.5425423649197
P009197,C009,1,1749.5425423649197
P009197,C011,3,1749.5425423649197
P009198,C003,1,2059.1078322288117
P009198,C007,1,1452.9133786226248
P009198,C009,1,1452.9133786226248
P009198,C011,3,1452.9133786226248
P009199,C003,1,942.8980887587328
P009199,C007,1,1617.5425423649197
P009199,C009,1,1617.5425423649197
P009199,C010,1,1617.5425423649197
P009200,C003,1,1927.1078322288117
P009200,C007,1,1320.9133786226248
P009200,C009,1,1320.9133786226248
P009200,C010,1,1320.9133786226248
P009201,C003,1,972.8980887587328
P009201,C007,1,1683.5425423649197
P009201,C009,1,1683.5425423649197
P009201,C010,1,1683.5425423649197
P009201,C011,1,1683.5425423649197
P009202,C003,1,1993.1078322288117
P009202,C007,1,1386.9133786226248
P009202,C009,1,1386.9133786226248
P009202,C010,1,1386.9133786226248
P009202,C011,1,1386.9133786226248
P009203,C003,1,1002.8980887587328
P009203,C007,1,1749.5425423649197
P009203,C009,1,1749.5425423649197
P009203,C010,1,1749.5425423649197
P009203,C011,2,1749.5425423649197
P009204,C003,1,2059.1078322288117
P009204,C007,1,1452.9133786226248
P009204,C009,1,1452.9133786226248
P009204,C010,1,1452.9133786226248
P009204,C011,2,1452.9133786226248
P009205,C003,1,1002.8980887587328
P009205,C007,1,1749.5425423649197
P009205,C008,1,1749.5425423649197
P009205,C011,3,1749.5425423649197
P009206,C003,1,2059.1078322288117
P009206,C007,1,1452.9133786226248
P009206,C008,1,1452.9133786226248
P009206,C011,3,1452.9133786226248
P009207,C003,1,942.8980887587328
P009207,C007,1,1617.5425423649197
P009207,C008,1,1617.5425423649197
P009207,C010,1,1617.5425423649197
P009208,C003,1,1927.1078322288117
P009208,C007,1,1320.9133786226248
P009208,C008,1,1320.9133786226248
P009208,C010,1,1320.9133786226248
P009209,C003,1,972.8980887587328
P009209,C007,1,1683.5425423649197
P009209,C008,1,1683.5425423649197
P009209,C010,1,1683.5425423649197
P009209,C011,1,1683.5425423649197
P009210,C003,1,1993.1078322288117
P009210,C007,1,1386.9133786226248
P009210,C008,1,1386.9133786226248
P009210,C010,1,1386.9133786226248
P009210,C011,1,1386.9133786226248
P009211,C003,1,1002.8980887587328
P009211,C007,1,1749.5425423649197
P009211,C008,1,1749.5425423649197
P009211,C010,1,1749.5425423649197
P009211,C011,2,1749.5425423649197
P009212,C003,1,2059.1078322288117
P009212,C007,1,1452.9133786226248
P009212,C008,1,1452.9133786226248
P009212,C010,1,1452.9133786226248
P009212,C011,2,1452.9133786226248
P009213,C003,1,1002.8980887587328
P009213,C007,1,1749.5425423649197
P009213,C008,1,1749.5425423649197
P009213,C009,1,1749.5425423649197
P009213,C011,2,1749.5425423649197
P009214,C003,1,2059.1078322288117
P009214,C007,1,1452.9133786226248
P009214,C008,1,1452.9133786226248
P009214,C009,1,1452.9133786226248
P009214,C011,2,1452.9133786226248
P009215,C003,1,1032.8980887587327
P009215,C007,1,1815.5425423649194
P009215,C008,1,1815.5425423649194
P009215,C009,1,1815.5425423649194
P009215,C011,3,1815.5425423649194
P009216,C003,1,2125.1078322288117
P009216,C007,1,1518.9133786226248
P009216,C008,1,1518.9133786226248
P009216,C009,1,1518.9133786226248
P009216,C011,3,1518.9133786226248
P009217,C003,1,972.8980887587328
P009217,C007,1,1683.5425423649197
P009217,C008,1,1683.5425423649197
P009217,C009,1,1683.5425423649197
P009217,C010,1,1683.5425423649197
P009218,C003,1,1993.1078322288117
P009218,C007,1,1386.9133786226248
P009218,C008,1,1386.9133786226248
P009218,C009,1,1386.9133786226248
P009218,C010,1,1386.9133786226248
P009219,C003,1,1002.8980887587328
P009219,C007,1,1749.5425423649197
P009219,C008,1,1749.5425423649197
P009219,C009,1,1749.5425423649197
P009219,C010,1,1749.5425423649197
P009219,C011,1,1749.5425423649197
P009220,C003,1,2059.1078322288117
P009220,C007,1,1452.9133786226248
P009220,C008,1,1452.9133786226248
P009220,C009,1,1452.9133786226248
P009220,C010,1,1452.9133786226248
P009220,C011,1,1452.9133786226248
P009221,C003,1,1032.8980887587327
P009221,C007,1,1815.5425423649194
P009221,C008,1,1815.5425423649194
P009221,C009,1,1815.5425423649194
P009221,C010,1,1815.5425423649194
P009221,C011,2,1815.5425423649194
P009222,C003,1,2125.1078322288117
P009222,C007,1,1518.9133786226248
P009222,C008,1,1518.9133786226248
P009222,C009,1,1518.9133786226248
P009222,C010,1,1518.9133786226248
P009222,C011,2,1518.9133786226248
P009223,C003,1,942.8980887587328
P009223,C007,1,1617.5425423649197
P009223,C008,2,1617.5425423649197
P009224,C003,1,1927.1078322288117
P009224,C007,1,1320.9133786226248
P009224,C008,2,1320.9133786226248
P009225,C003,1,972.8980887587328
P009225,C007,1,1683.5425423649197
P009225,C008,2,1683.5425423649197
P009225,C011,1,1683.5425423649197
P009226,C003,1,1993.1078322288117
P009226,C007,1,1386.9133786226248
P009226,C008,2,1386.9133786226248
P009226,C011,1,1386.9133786226248
P009227,C003,1,1002.8980887587328
P009227,C007,1,1749.5425423649197
P009227,C008,2,1749.5425423649197
P009227,C011,2,1749.5425423649197
P009228,C003,1,2059.1078322288117
P009228,C007,1,1452.9133786226248
P009228,C008,2,1452.9133786226248
P009228,C011,2,1452.9133786226248
P009229,C003,1,1032.8980887587327
P009229,C007,1,1815.5425423649194
P009229,C008,2,1815.5425423649194
P009229,C011,3,1815.5425423649194
P009230,C003,1,972.8980887587328
P009230,C007,1,1683.5425423649197
P009230,C008,2,1683.5425423649197
P009230,C010,1,1683.5425423649197
P009231,C003,1,1993.1078322288117
P009231,C007,1,1386.9133786226248
P009231,C008,2,1386.9133786226248
P009231,C010,1,1386.9133786226248
P009232,C003,1,1002.8980887587328
P009232,C007,1,1749.5425423649197
P009232,C008,2,1749.5425423649197
P009232,C010,1,1749.5425423649197
P009232,C011,1,1749.5425423649197
P009233,C003,1,2059.1078322288117
P009233,C007,1,1452.9133786226248
P009233,C008,2,1452.9133786226248
P009233,C010,1,1452.9133786226248
P009233,C011,1,1452.9133786226248
P009234,C003,1,1032.8980887587327
P009234,C007,1,1815.5425423649194
P009234,C008,2,1815.5425423649194
P009234,C010,1,1815.5425423649194
P009234,C011,2,1815.5425423649194
P009235,C003,1,972.8980887587328
P009235,C007,1,1683.5425423649197
P009235,C008,2,1683.5425423649197
P009235,C009,1,1683.5425423649197
P009236,C003,1,1993.1078322288117
P009236,C007,1,1386.9133786226248
P009236,C008,2,1386.9133786226248
P009236,C009,1,1386.9133786226248
P009237,C003,1,1002.8980887587328
P009237,C007,1,1749.5425423649197
P009237,C008,2,1749.5425423649197
P009237,C009,1,1749.5425423649197
P009237,C011,1,1749.5425423649197
P009238,C003,1,2059.1078322288117
P009238,C007,1,1452.9133786226248
P009238,C008,2,1452.9133786226248
P009238,C009,1,1452.9133786226248
P009238,C011,1,1452.9133786226248
P009239,C003,1,1032.8980887587327
P009239,C007,1,1815.5425423649194
P009239,C008,2,1815.5425423649194
P009239,C009,1,1815.5425423649194
P009239,C011,2,1815.5425423649194
P009240,C003,1,2125.1078322288117
P009240,C007,1,1518.9133786226248
P009240,C008,2,1518.9133786226248
P009240,C009,1,1518.9133786226248
P009240,C011,2,1518.9133786226248
P009241,C003,1,1002.8980887587328
P009241,C007,1,1749.5425423649197
P009241,C008,2,1749.5425423649197
P009241,C009,1,1749.5425423649197
P009241,C010,1,1749.5425423649197
P009242,C003,1,2059.1078322288117
P009242,C007,1,1452.9133786226248
P009242,C008,2,1452.9133786226248
P009242,C009,1,1452.9133786226248
P009242,C010,1,1452.9133786226248
P009243,C003,1,1032.8980887587327
P009243,C007,1,1815.5425423649194
P009243,C008,2,1815.5425423649194
P009243,C009,1,1815.5425423649194
P009243,C010,1,1815.5425423649194
P009243,C011,1,1815.5425423649194
P009244,C003,1,2125.1078322288117
P009244,C007,1,1518.9133786226248
P009244,C008,2,1518.9133786226248
P009244,C009,1,1518.9133786226248
P009244,C010,1,1518.9133786226248
P009244,C011,1,1518.9133786226248
P009245,C003,1,1278.8980887587327
P009245,C004,2,1278.8980887587327
P009245,C006,4,1278.8980887587327
P009245,C007,1,1881.5425423649194
P009246,C003,3,1014.8980887587328
P009246,C011,1,1617.5425423649197
P009247,C003,3,1927.1078322288117
P009247,C011,1,1248.9133786226248
P009248,C003,3,1074.8980887587327
P009248,C011,3,1749.5425423649194
P009249,C003,3,1014.8980887587328
P009249,C010,1,1617.5425423649197
P009250,C003,3,1927.1078322288117
P009250,C010,1,1248.9133786226248
P009251,C003,3,1014.8980887587328
P009251,C009,1,1617.5425423649197
P009252,C003,3,1927.1078322288117
P009252,C009,1,1248.9133786226248
P009253,C003,3,1104.8980887587327
P009253,C009,1,1815.5425423649194
P009253,C011,3,1815.5425423649194
P009254,C003,3,1014.8980887587328
P009254,C008,1,1617.5425423649197
P009255,C003,3,1927.1078322288117
P009255,C008,1,1248.9133786226248
P009256,C003,3,1044.8980887587327
P009256,C008,2,1683.5425423649194
P009257,C003,3,1993.1078322288117
P009257,C008,2,1314.9133786226248
P009258,C003,3,1074.8980887587327
P009258,C008,2,1749.5425423649194
P009258,C010,1,1749.5425423649194
P009259,C003,3,2059.1078322288117
P009259,C008,2,1380.9133786226248
P009259,C010,1,1380.9133786226248
P009260,C003,3,1104.8980887587327
P009260,C008,2,1815.5425423649194
P009260,C010,1,1815.5425423649194
P009260,C011,1,1815.5425423649194
P009261,C003,3,1074.8980887587327
P009261,C008,2,1749.5425423649194
P009261,C009,1,1749.5425423649194
P009262,C003,3,2059.1078322288117
P009262,C008,2,1380.9133786226248
P009262,C009,1,1380.9133786226248
P009263,C003,3,1104.8980887587327
P009263,C008,2,1815.5425423649194
P009263,C009,1,1815.5425423649194
P009263,C011,1,1815.5425423649194
P009264,C003,3,2125.1078322288117
P009264,C008,2,1446.9133786226248
P009264,C009,1,1446.9133786226248
P009264,C011,1,1446.9133786226248
P009265,C003,3,1134.8980887587327
P009265,C008,2,1881.5425423649194
P009265,C009,1,1881.5425423649194
P009265,C011,2,1881.5425423649194
P009266,C003,3,1104.8980887587327
P009266,C008,2,1815.5425423649194
P009266,C009,1,1815.5425423649194
P009266,C010,1,1815.5425423649194
P009267,C003,3,2125.1078322288117
P009267,C008,2,1446.9133786226248
P009267,C009,1,1446.9133786226248
P009267,C010,1,1446.9133786226248
P009268,C003,3,1134.8980887587327
P009268,C008,2,1881.5425423649194
P009268,C009,1,1881.5425423649194
P009268,C010,1,1881.5425423649194
P009268,C011,1,1881.5425423649194
P009269,C003,3,1014.8980887587328
P009269,C007,1,1617.5425423649197
P009270,C003,3,1927.1078322288117
P009270,C007,1,1248.9133786226248
P009271,C003,3,1104.8980887587327
P009271,C007,1,1815.5425423649194
P009271,C011,3,1815.5425423649194
P009272,C003,3,1044.8980887587327
P009272,C007,1,1683.5425423649194
P009272,C010,1,1683.5425423649194
P009273,C003,3,1993.1078322288117
P009273,C007,1,1314.9133786226248
P009273,C010,1,1314.9133786226248
P009274,C003,3,1074.8980887587327
P009274,C007,1,1749.5425423649194
P009274,C010,1,1749.5425423649194
P009274,C011,1,1749.5425423649194
P009275,C003,3,2059.1078322288117
P009275,C007,1,1380.9133786226248
P009275,C010,1,1380.9133786226248
P009275,C011,1,1380.9133786226248
P009276,C003,3,1104.8980887587327
P009276,C007,1,1815.5425423649194
P009276,C010,1,1815.5425423649194
P009276,C011,2,1815.5425423649194
P009277,C003,3,1104.8980887587327
P009277,C007,1,1815.5425423649194
P009277,C009,1,1815.5425423649194
P009277,C011,2,1815.5425423649194
P009278,C003,3,2125.1078322288117
P009278,C007,1,1446.9133786226248
P009278,C009,1,1446.9133786226248
P009278,C011,2,1446.9133786226248
P009279,C003,3,1134.8980887587327
P009279,C007,1,1881.5425423649194
P009279,C009,1,1881.5425423649194
P009279,C011,3,1881.5425423649194
P009280,C003,3,1074.8980887587327
P009280,C007,1,1749.5425423649194
P009280,C009,1,1749.5425423649194
P009280,C010,1,1749.5425423649194
P009281,C003,3,2059.1078322288117
P009281,C007,1,1380.9133786226248
P009281,C009,1,1380.9133786226248
P009281,C010,1,1380.9133786226248
P009282,C003,3,1104.8980887587327
P009282,C007,1,1815.5425423649194
P009282,C009,1,1815.5425423649194
P009282,C010,1,1815.5425423649194
P009282,C011,1,1815.5425423649194
P009283,C003,3,2125.1078322288117
P009283,C007,1,1446.9133786226248
P009283,C009,1,1446.9133786226248
P009283,C010,1,1446.9133786226248
P009283,C011,1,1446.9133786226248
P009284,C003,3,1134.8980887587327
P009284,C007,1,1881.5425423649194
P009284,C009,1,1881.5425423649194
P009284,C010,1,1881.5425423649194
P009284,C011,2,1881.5425423649194
P009285,C003,3,1134.8980887587327
P009285,C007,1,1881.5425423649194
P009285,C008,1,1881.5425423649194
P009285,C011,3,1881.5425423649194
P009286,C003,3,1074.8980887587327
P009286,C007,1,1749.5425423649194
P009286,C008,1,1749.5425423649194
P009286,C010,1,1749.5425423649194
P009287,C003,3,2059.1078322288117
P009287,C007,1,1380.9133786226248
P009287,C008,1,1380.9133786226248
P009287,C010,1,1380.9133786226248
P009288,C003,3,1104.8980887587327
P009288,C007,1,1815.5425423649194
P009288,C008,1,1815.5425423649194
P009288,C010,1,1815.5425423649194
P009288,C011,1,1815.5425423649194
P009289,C003,3,2125.1078322288117
P009289,C007,1,1446.9133786226248
P009289,C008,1,1446.9133786226248
P009289,C010,1,1446.9133786226248
P009289,C011,1,1446.9133786226248
P009290,C003,3,1134.8980887587327
P009290,C007,1,1881.5425423649194
P009290,C008,1,1881.5425423649194
P009290,C010,1,1881.5425423649194
P009290,C011,2,1881.5425423649194
P009291,C003,3,1134.8980887587327
P009291,C007,1,1881.5425423649194
P009291,C008,1,1881.5425423649194
P009291,C009,1,1881.5425423649194
P009291,C011,2,1881.5425423649194
P009292,C003,3,1104.8980887587327
P009292,C007,1,1815.5425423649194
P009292,C008,1,1815.5425423649194
P009292,C009,1,1815.5425423649194
P009292,C010,1,1815.5425423649194
P009293,C003,3,2125.1078322288117
P009293,C007,1,1446.9133786226248
P009293,C008,1,1446.9133786226248
P009293,C009,1,1446.9133786226248
P009293,C010,1,1446.9133786226248
P009294,C003,3,1134.8980887587327
P009294,C007,1,1881.5425423649194
P009294,C008,1,1881.5425423649194
P009294,C009,1,1881.5425423649194
P009294,C010,1,1881.5425423649194
P009294,C011,1,1881.5425423649194
P009295,C003,3,1074.8980887587327
P009295,C007,1,1749.5425423649194
P009295,C008,2,1749.5425423649194
P009296,C003,3,2059.1078322288117
P009296,C007,1,1380.9133786226248
P009296,C008,2,1380.9133786226248
P009297,C003,3,1104.8980887587327
P009297,C007,1,1815.5425423649194
P009297,C008,2,1815.5425423649194
P009297,C011,1,1815.5425423649194
P009298,C003,3,2125.1078322288117
P009298,C007,1,1446.9133786226248
P009298,C008,2,1446.9133786226248
P009298,C011,1,1446.9133786226248
P009299,C003,3,1134.8980887587327
P009299,C007,1,1881.5425423649194
P009299,C008,2,1881.5425423649194
P009299,C011,2,1881.5425423649194
P009300,C003,3,1104.8980887587327
P009300,C007,1,1815.5425423649194
P009300,C008,2,1815.5425423649194
P009300,C010,1,1815.5425423649194
P009301,C003,3,2125.1078322288117
P009301,C007,1,1446.9133786226248
P009301,C008,2,1446.9133786226248
P009301,C010,1,1446.9133786226248
P009302,C003,3,1134.8980887587327
P009302,C007,1,1881.5425423649194
P009302,C008,2,1881.5425423649194
P009302,C010,1,1881.5425423649194
