pattern_id,class_id,count,delivery_offset_s
P001521,C017,1,1597.2053188381
P001521,C042,1,1097.3572431194746
P001522,C017,1,1373.6263671531592
P001522,C042,1,1903.3611095384515
P001522,C044,1,1903.3611095384515
P001523,C017,1,1657.2053188381
P001523,C042,1,1157.3572431194746
P001523,C044,1,1157.3572431194746
P001524,C017,1,1373.6263671531592
P001524,C042,1,1903.3611095384515
P001524,C043,1,1903.3611095384515
P001525,C017,1,1657.2053188381
P001525,C042,1,1157.3572431194746
P001525,C043,1,1157.3572431194746
P001526,C017,1,1403.6263671531592
P001526,C021,1,1403.6263671531592
P001526,C042,1,1903.3611095384515
P001527,C017,1,1657.2053188381
P001527,C021,1,1657.2053188381
P001527,C042,1,1127.3572431194746
P001528,C017,1,1403.6263671531592
P001528,C020,1,1403.6263671531592
P001528,C042,1,1903.3611095384515
P001529,C017,1,1657.2053188381
P001529,C020,1,1657.2053188381
P001529,C042,1,1127.3572431194746
P001530,C017,1,1403.6263671531592
P001530,C019,1,1403.6263671531592
P001530,C042,1,1903.3611095384515
P001531,C017,1,1657.2053188381
P001531,C019,1,1657.2053188381
P001531,C042,1,1127.3572431194746
P001532,C017,1,1403.6263671531592
P001532,C018,1,1403.6263671531592
P001532,C042,1,1903.3611095384515
P001533,C017,1,1657.2053188381
P001533,C018,1,1657.2053188381
P001533,C042,1,1127.3572431194746
P001534,C021,1,1343.6263671531592
P001534,C049,1,2079.370421063103
P001536,C021,1,1343.6263671531592
P001536,C048,1,2079.370421063103
P001537,C021,1,1598.618327343851
P001537,C048,1,863.9542734339071
P001538,C020,1,1343.6263671531592
P001538,C049,1,2079.370421063103
P001541,C020,1,1598.618327343851
P001541,C048,1,863.9542734339071
P001542,C019,1,1343.6263671531592
P001542,C048,1,2079.370421063103
P001543,C019,1,1598.618327343851
P001543,C048,1,863.9542734339071
P001544,C018,1,1343.6263671531592
P001544,C050,1,2079.370421063103
P001545,C018,1,1598.618327343851
P001545,C050,1,863.9542734339071
P001546,C018,1,1343.6263671531592
P001546,C049,1,2079.370421063103
P001547,C018,1,1598.618327343851
P001547,C049,1,863.9542734339071
P001549,C018,1,1598.618327343851
P001549,C048,1,863.9542734339071
P001560,C017,1,1403.6263671531592
P001560,C021,1,1403.6263671531592
P001560,C048,1,2139.370421063103
P001561,C017,1,1658.618327343851
P001561,C021,1,1658.618327343851
P001561,C048,1,893.9542734339071
P001562,C017,1,1403.6263671531592
P001562,C020,1,1403.6263671531592
P001562,C048,1,2139.370421063103
P001563,C017,1,1658.618327343851
P001563,C020,1,1658.618327343851
P001563,C048,1,893.9542734339071
P001564,C017,1,1403.6263671531592
P001564,C019,1,1403.6263671531592
P001564,C048,1,2139.370421063103
P001565,C017,1,1658.618327343851
P001565,C019,1,1658.618327343851
P001565,C048,1,893.9542734339071
P001566,C017,1,1403.6263671531592
P001566,C018,1,1403.6263671531592
P001566,C048,1,2139.370421063103
P001567,C017,1,1658.618327343851
P001567,C018,1,1658.618327343851
P001567,C048,1,893.9542734339071
P001569,C019,1,1815.5761024191515
P001569,C054,1,1053.545029285659
P001573,C026,1,1100.635719000899
P001573,C028,1,1905.6531754760515
P001574,C026,1,1718.074948205131
P001574,C028,1,905.070825063312
P001575,C026,1,1100.635719000899
P001575,C027,1,1905.6531754760515
P001576,C026,1,1718.074948205131
P001576,C027,1,905.070825063312
P001577,C025,1,1100.635719000899
P001577,C028,1,1905.6531754760515
P001578,C025,1,1718.074948205131
P001578,C028,1,905.070825063312
P001579,C025,1,1100.635719000899
P001579,C027,1,1905.6531754760515
P001580,C025,1,1718.074948205131
P001580,C027,1,905.070825063312
P001581,C024,1,1100.635719000899
P001581,C027,1,1905.6531754760515
P001582,C024,1,1718.074948205131
P001582,C027,1,905.070825063312
P001583,C023,1,1100.635719000899
P001583,C031,1,1905.6531754760515
P001584,C023,1,1718.074948205131
P001584,C031,1,905.070825063312
P001585,C023,1,1100.635719000899
P001585,C030,1,1905.6531754760515
P001586,C023,1,1718.074948205131
P001586,C030,1,905.070825063312
P001587,C023,1,1100.635719000899
P001587,C028,1,1905.6531754760515
P001588,C023,1,1718.074948205131
P001588,C028,1,905.070825063312
P001589,C023,1,1100.635719000899
P001589,C027,1,1905.6531754760515
P001590,C023,1,1718.074948205131
P001590,C027,1,905.070825063312
P001591,C022,1,1100.635719000899
P001591,C031,1,1905.6531754760515
P001592,C022,1,1718.074948205131
P001592,C031,1,905.070825063312
P001594,C022,1,1718.074948205131
P001594,C030,1,905.070825063312
P001595,C022,1,1100.635719000899
P001595,C029,1,1905.6531754760515
P001596,C022,1,1718.074948205131
P001596,C029,1,905.070825063312
P001597,C022,1,1100.635719000899
P001597,C028,1,1905.6531754760515
P001598,C022,1,1718.074948205131
P001598,C028,1,905.070825063312
P001600,C022,1,1718.074948205131
P001600,C027,1,905.070825063312
P001602,C022,1,1778.074948205131
P001602,C027,1,965.070825063312
P001602,C031,1,965.070825063312
P001604,C022,1,1778.074948205131
P001604,C027,1,965.070825063312
P001604,C030,1,965.070825063312
P001606,C022,1,1778.074948205131
P001606,C027,1,965.070825063312
P001606,C029,1,965.070825063312
P001609,C022,1,1160.635719000899
P001609,C026,1,1160.635719000899
P001609,C027,1,1965.6531754760515
P001610,C022,1,1778.074948205131
P001610,C026,1,1778.074948205131
P001610,C027,1,935.070825063312
P001611,C022,1,1160.635719000899
P001611,C025,1,1160.635719000899
P001611,C027,1,1965.6531754760515
P001612,C022,1,1778.074948205131
P001612,C025,1,1778.074948205131
P001612,C027,1,935.070825063312
P001613,C022,1,1160.635719000899
P001613,C024,1,1160.635719000899
P001613,C027,1,1965.6531754760515
P001614,C022,1,1778.074948205131
P001614,C024,1,1778.074948205131
P001614,C027,1,935.070825063312
P001621,C025,1,1100.635719000899
P001621,C033,1,1846.392293304193
P001627,C023,1,1100.635719000899
P001627,C036,1,1846.392293304193
P001628,C023,1,1867.2887056396296
P001628,C036,1,1111.2987980030025
P001629,C023,1,1100.635719000899
P001629,C035,1,1846.392293304193
P001630,C023,1,1867.2887056396296
P001630,C035,1,1111.2987980030025
P001631,C023,1,1100.635719000899
P001631,C033,1,1846.392293304193
P001632,C023,1,1867.2887056396296
P001632,C033,1,1111.2987980030025
P001635,C022,1,1100.635719000899
P001635,C036,1,1846.392293304193
P001636,C022,1,1867.2887056396296
P001636,C036,1,1111.2987980030025
P001638,C022,1,1867.2887056396296
P001638,C035,1,1111.2987980030025
P001639,C022,1,1100.635719000899
P001639,C034,1,1846.392293304193
P001640,C022,1,1867.2887056396296
P001640,C034,1,1111.2987980030025
P001641,C022,1,1100.635719000899
P001641,C033,1,1846.392293304193
P001661,C026,1,1100.635719000899
P001661,C038,1,1630.2341643754198
P001662,C026,1,1872.987121014993
P001662,C038,1,1338.3286756404718
P001664,C026,1,1872.987121014993
P001664,C037,1,1338.3286756404718
P001665,C025,1,1100.635719000899
P001665,C038,1,1630.2341643754198
P001666,C025,1,1872.987121014993
P001666,C038,1,1338.3286756404718
P001668,C025,1,1872.987121014993
P001668,C037,1,1338.3286756404718
P001671,C023,1,1100.635719000899
P001671,C041,1,1630.2341643754198
P001672,C023,1,1872.987121014993
P001672,C041,1,1338.3286756404718
P001673,C023,1,1100.635719000899
P001673,C040,1,1630.2341643754198
P001674,C023,1,1872.987121014993
P001674,C040,1,1338.3286756404718
P001675,C023,1,1100.635719000899
P001675,C038,1,1630.2341643754198
P001676,C023,1,1872.987121014993
P001676,C038,1,1338.3286756404718
P001679,C022,1,1100.635719000899
P001679,C041,1,1630.2341643754198
P001680,C022,1,1872.987121014993
P001680,C041,1,1338.3286756404718
P001681,C022,1,1100.635719000899
P001681,C040,1,1630.2341643754198
P001682,C022,1,1872.987121014993
P001682,C040,1,1338.3286756404718
P001683,C022,1,1100.635719000899
P001683,C039,1,1630.2341643754198
P001684,C022,1,1872.987121014993
P001684,C039,1,1338.3286756404718
P001685,C022,1,1100.635719000899
P001685,C038,1,1630.2341643754198
P001686,C022,1,1872.987121014993
P001686,C038,1,1338.3286756404718
P001687,C022,1,1100.635719000899
P001687,C037,1,1630.2341643754198
P001689,C022,1,1130.635719000899
P001689,C037,1,1690.2341643754198
P001689,C041,1,1690.2341643754198
P001690,C022,1,1932.987121014993
P001690,C037,1,1398.3286756404718
P001690,C041,1,1398.3286756404718
P001691,C022,1,1130.635719000899
P001691,C037,1,1690.2341643754198
P001691,C040,1,1690.2341643754198
P001692,C022,1,1932.987121014993
P001692,C037,1,1398.3286756404718
P001692,C040,1,1398.3286756404718
P001693,C022,1,1130.635719000899
P001693,C037,1,1690.2341643754198
P001693,C039,1,1690.2341643754198
P001694,C022,1,1932.987121014993
P001694,C037,1,1398.3286756404718
P001694,C039,1,1398.3286756404718
P001695,C022,1,1130.635719000899
P001695,C037,1,1690.2341643754198
P001695,C038,1,1690.2341643754198
P001696,C022,1,1932.987121014993
P001696,C037,1,1398.3286756404718
P001696,C038,1,1398.3286756404718
P001701,C022,1,1160.635719000899
P001701,C024,1,1160.635719000899
P001701,C037,1,1690.2341643754198
P001703,C022,1,1160.635719000899
P001703,C023,1,1160.635719000899
P001703,C037,1,1690.2341643754198
P001707,C026,1,1100.635719000899
P001707,C042,1,1610.7167807367473
P001708,C026,1,1609.7716381886562
P001708,C042,1,1097.3572431194746
P001709,C025,1,1100.635719000899
P001709,C043,1,1610.7167807367473
P001710,C025,1,1609.7716381886562
P001710,C043,1,1097.3572431194746
P001713,C024,1,1100.635719000899
P001713,C042,1,1610.7167807367473
P001714,C024,1,1609.7716381886562
P001714,C042,1,1097.3572431194746
P001715,C023,1,1100.635719000899
P001715,C044,1,1610.7167807367473
P001716,C023,1,1609.7716381886562
P001716,C044,1,1097.3572431194746
P001717,C023,1,1100.635719000899
P001717,C043,1,1610.7167807367473
P001718,C023,1,1609.7716381886562
P001718,C043,1,1097.3572431194746
P001720,C023,1,1609.7716381886562
P001720,C042,1,1097.3572431194746
P001723,C022,1,1100.635719000899
P001723,C043,1,1610.7167807367473
P001731,C022,1,1160.635719000899
P001731,C026,1,1160.635719000899
P001731,C042,1,1670.7167807367473
P001732,C022,1,1669.7716381886562
P001732,C026,1,1669.7716381886562
P001732,C042,1,1127.3572431194746
P001735,C022,1,1160.635719000899
P001735,C024,1,1160.635719000899
P001735,C042,1,1670.7167807367473
P001736,C022,1,1669.7716381886562
P001736,C024,1,1669.7716381886562
P001736,C042,1,1127.3572431194746
P001739,C026,1,1100.635719000899
P001739,C046,1,1947.3271607843824
P001740,C026,1,1931.5943430367868
P001740,C046,1,1074.4629012533037
P001742,C026,1,1931.5943430367868
P001742,C045,1,1074.4629012533037
P001743,C025,1,1100.635719000899
P001743,C046,1,1947.3271607843824
P001746,C025,1,1931.5943430367868
P001746,C045,1,1074.4629012533037
P001749,C023,1,1100.635719000899
P001749,C047,1,1947.3271607843824
P001750,C023,1,1931.5943430367868
P001750,C047,1,1074.4629012533037
P001751,C023,1,1100.635719000899
P001751,C046,1,1947.3271607843824
P001752,C023,1,1931.5943430367868
P001752,C046,1,1074.4629012533037
P001756,C022,1,1931.5943430367868
P001756,C047,1,1074.4629012533037
P001757,C022,1,1100.635719000899
P001757,C046,1,1947.3271607843824
P001761,C022,1,1130.635719000899
P001761,C045,1,2007.3271607843824
P001761,C047,1,2007.3271607843824
P001763,C022,1,1130.635719000899
P001763,C045,1,2007.3271607843824
P001763,C046,1,2007.3271607843824
P001769,C022,1,1160.635719000899
P001769,C024,1,1160.635719000899
P001769,C045,1,2007.3271607843824
P001770,C022,1,1991.5943430367868
P001770,C024,1,1991.5943430367868
P001770,C045,1,1104.4629012533037
P001773,C026,1,1100.635719000899
P001773,C049,1,1620.061421345913
P001774,C026,1,1384.5199757789212
P001774,C049,1,863.9542734339071
P001775,C026,1,1100.635719000899
P001775,C048,1,1620.061421345913
P001776,C026,1,1384.5199757789212
P001776,C048,1,863.9542734339071
P001777,C025,1,1100.635719000899
P001777,C049,1,1620.061421345913
P001778,C025,1,1384.5199757789212
P001778,C049,1,863.9542734339071
P001779,C025,1,1100.635719000899
P001779,C048,1,1620.061421345913
P001780,C025,1,1384.5199757789212
P001780,C048,1,863.9542734339071
P001781,C024,1,1100.635719000899
P001781,C048,1,1620.061421345913
P001782,C024,1,1384.5199757789212
P001782,C048,1,863.9542734339071
P001783,C023,1,1100.635719000899
P001783,C050,1,1620.061421345913
P001784,C023,1,1384.5199757789212
P001784,C050,1,863.9542734339071
P001786,C023,1,1384.5199757789212
P001786,C049,1,863.9542734339071
P001787,C023,1,1100.635719000899
P001787,C048,1,1620.061421345913
P001788,C023,1,1384.5199757789212
P001788,C048,1,863.9542734339071
P001790,C022,1,1384.5199757789212
P001790,C050,1,863.9542734339071
P001791,C022,1,1100.635719000899
P001791,C049,1,1620.061421345913
P001792,C022,1,1384.5199757789212
P001792,C049,1,863.9542734339071
P001793,C022,1,1100.635719000899
P001793,C048,1,1620.061421345913
P001794,C022,1,1384.5199757789212
P001794,C048,1,863.9542734339071
P001795,C022,1,1130.635719000899
P001795,C048,1,1680.061421345913
P001795,C050,1,1680.061421345913
P001796,C022,1,1444.5199757789212
P001796,C048,1,923.9542734339072
P001796,C050,1,923.9542734339072
P001797,C022,1,1130.635719000899
P001797,C048,1,1680.061421345913
P001797,C049,1,1680.061421345913
P001798,C022,1,1444.5199757789212
P001798,C048,1,923.9542734339072
P001798,C049,1,923.9542734339072
P001799,C022,1,1160.635719000899
P001799,C026,1,1160.635719000899
P001799,C048,1,1680.061421345913
P001800,C022,1,1444.5199757789212
P001800,C026,1,1444.5199757789212
P001800,C048,1,893.9542734339071
P001801,C022,1,1160.635719000899
P001801,C025,1,1160.635719000899
P001801,C048,1,1680.061421345913
P001802,C022,1,1444.5199757789212
P001802,C025,1,1444.5199757789212
P001802,C048,1,893.9542734339071
P001803,C022,1,1160.635719000899
P001803,C024,1,1160.635719000899
P001803,C048,1,1680.061421345913
P001804,C022,1,1444.5199757789212
P001804,C024,1,1444.5199757789212
P001804,C048,1,893.9542734339071
P001805,C022,1,1160.635719000899
P001805,C023,1,1160.635719000899
P001805,C048,1,1680.061421345913
P001806,C022,1,1444.5199757789212
P001806,C023,1,1444.5199757789212
P001806,C048,1,893.9542734339071
P001807,C026,1,1100.635719000899
P001807,C051,1,1838.118116694456
P001808,C025,1,1100.635719000899
P001808,C051,1,1838.118116694456
P001809,C024,1,1100.635719000899
P001809,C051,1,1838.118116694456
P001810,C024,1,2048.2730724444423
P001810,C051,1,1305.137341417552
P001811,C023,1,1100.635719000899
P001811,C052,1,1838.118116694456
P001812,C023,1,1100.635719000899
P001812,C051,1,1838.118116694456
P001813,C023,1,2048.2730724444423
P001813,C051,1,1305.137341417552
P001814,C022,1,1100.635719000899
P001814,C052,1,1838.118116694456
P001815,C022,1,2048.2730724444423
P001815,C052,1,1305.137341417552
P001818,C022,1,1130.635719000899
P001818,C051,1,1898.118116694456
P001818,C052,1,1898.118116694456
P001819,C022,1,2108.2730724444423
P001819,C051,1,1365.137341417552
P001819,C052,1,1365.137341417552
P001820,C022,1,1160.635719000899
P001820,C024,1,1160.635719000899
P001820,C051,1,1898.118116694456
P001821,C022,1,2108.2730724444423
P001821,C024,1,2108.2730724444423
P001821,C051,1,1335.137341417552
P001827,C025,1,1100.635719000899
P001827,C055,1,1784.0822564224927
P001833,C023,1,1100.635719000899
P001833,C056,1,1784.0822564224927
P001834,C023,1,1747.4382333739195
P001834,C056,1,1053.545029285659
P001835,C023,1,1100.635719000899
P001835,C055,1,1784.0822564224927
P001836,C023,1,1747.4382333739195
P001836,C055,1,1053.545029285659
P001840,C022,1,1747.4382333739195
P001840,C056,1,1053.545029285659
P001841,C022,1,1100.635719000899
P001841,C055,1,1784.0822564224927
P001853,C022,1,1160.635719000899
P001853,C024,1,1160.635719000899
P001853,C054,1,1844.0822564224927
P001854,C022,1,1807.4382333739195
P001854,C024,1,1807.4382333739195
P001854,C054,1,1083.545029285659
P001860,C026,1,1938.4969830852824
P001860,C060,1,1228.54492348841
P001861,C025,1,1100.635719000899
P001861,C061,1,1791.954445264438
P001867,C023,1,1100.635719000899
P001867,C062,1,1791.954445264438
P001868,C023,1,1938.4969830852824
P001868,C062,1,1228.54492348841
P001869,C023,1,1100.635719000899
P001869,C061,1,1791.954445264438
P001870,C023,1,1938.4969830852824
P001870,C061,1,1228.54492348841
P001875,C022,1,1100.635719000899
P001875,C061,1,1791.954445264438
P001887,C022,1,1160.635719000899
P001887,C024,1,1160.635719000899
P001887,C060,1,1851.954445264438
P001888,C022,1,1998.4969830852824
P001888,C024,1,1998.4969830852824
P001888,C060,1,1258.54492348841
P001891,C031,1,905.070825063312
P001891,C033,1,1483.3766228549011
P001895,C030,1,905.070825063312
P001895,C033,1,1483.3766228549011
P001899,C029,1,905.070825063312
P001899,C032,1,1483.3766228549011
P001901,C028,1,905.070825063312
P001901,C036,1,1483.3766228549011
P001903,C028,1,905.070825063312
P001903,C035,1,1483.3766228549011
P001904,C028,1,1691.851262461258
P001904,C035,1,1111.2987980030025
P001905,C028,1,905.070825063312
P001905,C033,1,1483.3766228549011
P001906,C028,1,1691.851262461258
P001906,C033,1,1111.2987980030025
P001910,C027,1,1691.851262461258
P001910,C036,1,1111.2987980030025
P001912,C027,1,1691.851262461258
P001912,C035,1,1111.2987980030025
P001913,C027,1,905.070825063312
P001913,C034,1,1483.3766228549011
P001914,C027,1,1691.851262461258
P001914,C034,1,1111.2987980030025
P001919,C027,1,935.070825063312
P001919,C032,1,1543.3766228549011
P001919,C036,1,1543.3766228549011
P001920,C027,1,1751.851262461258
P001920,C032,1,1171.2987980030025
P001920,C036,1,1171.2987980030025
P001921,C027,1,935.070825063312
P001921,C032,1,1543.3766228549011
P001921,C035,1,1543.3766228549011
P001922,C027,1,1751.851262461258
P001922,C032,1,1171.2987980030025
P001922,C035,1,1171.2987980030025
P001923,C027,1,935.070825063312
P001923,C032,1,1543.3766228549011
P001923,C034,1,1543.3766228549011
P001924,C027,1,1751.851262461258
P001924,C032,1,1171.2987980030025
P001924,C034,1,1171.2987980030025
P001925,C027,1,935.070825063312
P001925,C032,1,1543.3766228549011
P001925,C033,1,1543.3766228549011
P001926,C027,1,1751.851262461258
P001926,C032,1,1171.2987980030025
P001926,C033,1,1171.2987980030025
P001927,C027,1,965.070825063312
P001927,C031,1,965.070825063312
P001927,C032,1,1543.3766228549011
P001928,C027,1,1751.851262461258
P001928,C031,1,1751.851262461258
P001928,C032,1,1141.2987980030025
P001929,C027,1,965.070825063312
P001929,C030,1,965.070825063312
P001929,C032,1,1543.3766228549011
P001930,C027,1,1751.851262461258
P001930,C030,1,1751.851262461258
P001930,C032,1,1141.2987980030025
P001931,C027,1,965.070825063312
P001931,C029,1,965.070825063312
P001931,C032,1,1543.3766228549011
P001932,C027,1,1751.851262461258
P001932,C029,1,1751.851262461258
P001932,C032,1,1141.2987980030025
P001933,C027,1,965.070825063312
P001933,C028,1,965.070825063312
P001933,C032,1,1543.3766228549011
P001934,C027,1,1751.851262461258
P001934,C028,1,1751.851262461258
P001934,C032,1,1141.2987980030025
P001935,C031,1,905.070825063312
P001935,C043,1,1814.6905344693464
P001936,C031,1,2001.323619192176
P001936,C043,1,1097.3572431194746
P001937,C031,1,905.070825063312
P001937,C042,1,1814.6905344693464
P001938,C031,1,2001.323619192176
P001938,C042,1,1097.3572431194746
P001939,C030,1,905.070825063312
P001939,C043,1,1814.6905344693464
P001940,C030,1,2001.323619192176
P001940,C043,1,1097.3572431194746
P001942,C030,1,2001.323619192176
P001942,C042,1,1097.3572431194746
P001943,C029,1,905.070825063312
P001943,C042,1,1814.6905344693464
P001944,C029,1,2001.323619192176
P001944,C042,1,1097.3572431194746
P001945,C028,1,905.070825063312
P001945,C044,1,1814.6905344693464
P001946,C028,1,2001.323619192176
P001946,C044,1,1097.3572431194746
P001947,C028,1,905.070825063312
P001947,C043,1,1814.6905344693464
P001948,C028,1,2001.323619192176
P001948,C043,1,1097.3572431194746
P001950,C028,1,2001.323619192176
P001950,C042,1,1097.3572431194746
P001951,C027,1,905.070825063312
P001951,C044,1,1814.6905344693464
P001952,C027,1,2001.323619192176
P001952,C044,1,1097.3572431194746
P001953,C027,1,905.070825063312
P001953,C043,1,1814.6905344693464
P001954,C027,1,2001.323619192176
P001954,C043,1,1097.3572431194746
P001956,C027,1,2001.323619192176
P001956,C042,1,1097.3572431194746
P001962,C027,1,2061.323619192176
P001962,C031,1,2061.323619192176
P001962,C042,1,1127.3572431194746
P001964,C027,1,2061.323619192176
P001964,C030,1,2061.323619192176
P001964,C042,1,1127.3572431194746
P001966,C027,1,2061.323619192176
P001966,C029,1,2061.323619192176
P001966,C042,1,1127.3572431194746
P001969,C031,1,905.070825063312
P001969,C046,1,1816.3263149333648
P001970,C031,1,1988.1717244566903
P001970,C046,1,1074.4629012533037
P001972,C031,1,1988.1717244566903
P001972,C045,1,1074.4629012533037
P001973,C030,1,905.070825063312
P001973,C046,1,1816.3263149333648
P001974,C030,1,1988.1717244566903
P001974,C046,1,1074.4629012533037
P001976,C030,1,1988.1717244566903
P001976,C045,1,1074.4629012533037
P001978,C029,1,1988.1717244566903
P001978,C045,1,1074.4629012533037
P001979,C028,1,905.070825063312
P001979,C047,1,1816.3263149333648
P001980,C028,1,1988.1717244566903
P001980,C047,1,1074.4629012533037
P001981,C028,1,905.070825063312
P001981,C046,1,1816.3263149333648
P001982,C028,1,1988.1717244566903
P001982,C046,1,1074.4629012533037
P001984,C028,1,1988.1717244566903
P001984,C045,1,1074.4629012533037
P001985,C027,1,905.070825063312
P001985,C047,1,1816.3263149333648
P001986,C027,1,1988.1717244566903
P001986,C047,1,1074.4629012533037
P001987,C027,1,905.070825063312
P001987,C046,1,1816.3263149333648
P001988,C027,1,1988.1717244566903
P001988,C046,1,1074.4629012533037
P001990,C027,1,1988.1717244566903
P001990,C045,1,1074.4629012533037
P001996,C027,1,2048.1717244566903
P001996,C031,1,2048.1717244566903
P001996,C045,1,1104.4629012533037
P001998,C027,1,2048.1717244566903
P001998,C030,1,2048.1717244566903
P001998,C045,1,1104.4629012533037
P002000,C027,1,2048.1717244566903
P002000,C029,1,2048.1717244566903
P002000,C045,1,1104.4629012533037
P002003,C031,1,905.070825063312
P002003,C049,1,1473.6562436532108
P002004,C031,1,1425.6930253571393
P002004,C049,1,863.9542734339071
P002005,C031,1,905.070825063312
P002005,C048,1,1473.6562436532108
P002006,C031,1,1425.6930253571393
P002006,C048,1,863.9542734339071
P002007,C030,1,905.070825063312
P002007,C049,1,1473.6562436532108
P002008,C030,1,1425.6930253571393
P002008,C049,1,863.9542734339071
P002009,C030,1,905.070825063312
P002009,C048,1,1473.6562436532108
P002010,C030,1,1425.6930253571393
P002010,C048,1,863.9542734339071
P002011,C029,1,905.070825063312
P002011,C048,1,1473.6562436532108
P002012,C029,1,1425.6930253571393
P002012,C048,1,863.9542734339071
P002013,C028,1,905.070825063312
P002013,C050,1,1473.6562436532108
P002014,C028,1,1425.6930253571393
P002014,C050,1,863.9542734339071
P002015,C028,1,905.070825063312
P002015,C049,1,1473.6562436532108
P002016,C028,1,1425.6930253571393
P002016,C049,1,863.9542734339071
P002017,C028,1,905.070825063312
P002017,C048,1,1473.6562436532108
P002018,C028,1,1425.6930253571393
P002018,C048,1,863.9542734339071
P002019,C027,1,905.070825063312
P002019,C050,1,1473.6562436532108
P002020,C027,1,1425.6930253571393
P002020,C050,1,863.9542734339071
P002021,C027,1,905.070825063312
P002021,C049,1,1473.6562436532108
P002022,C027,1,1425.6930253571393
P002022,C049,1,863.9542734339071
P002023,C027,1,905.070825063312
P002023,C048,1,1473.6562436532108
P002024,C027,1,1425.6930253571393
P002024,C048,1,863.9542734339071
P002025,C027,1,935.070825063312
P002025,C048,1,1533.6562436532108
P002025,C050,1,1533.6562436532108
P002026,C027,1,1485.6930253571393
P002026,C048,1,923.9542734339072
P002026,C050,1,923.9542734339072
P002027,C027,1,935.070825063312
P002027,C048,1,1533.6562436532108
P002027,C049,1,1533.6562436532108
P002028,C027,1,1485.6930253571393
P002028,C048,1,923.9542734339072
P002028,C049,1,923.9542734339072
P002029,C027,1,965.070825063312
P002029,C031,1,965.070825063312
P002029,C048,1,1533.6562436532108
P002030,C027,1,1485.6930253571393
P002030,C031,1,1485.6930253571393
P002030,C048,1,893.9542734339071
P002031,C027,1,965.070825063312
P002031,C030,1,965.070825063312
P002031,C048,1,1533.6562436532108
P002032,C027,1,1485.6930253571393
P002032,C030,1,1485.6930253571393
P002032,C048,1,893.9542734339071
P002033,C027,1,965.070825063312
P002033,C029,1,965.070825063312
P002033,C048,1,1533.6562436532108
P002034,C027,1,1485.6930253571393
P002034,C029,1,1485.6930253571393
P002034,C048,1,893.9542734339071
P002035,C027,1,965.070825063312
P002035,C028,1,965.070825063312
P002035,C048,1,1533.6562436532108
P002036,C027,1,1485.6930253571393
P002036,C028,1,1485.6930253571393
P002036,C048,1,893.9542734339071
P002037,C031,1,905.070825063312
P002037,C055,1,1776.4263788541966
P002038,C031,1,1927.3605830765437
P002038,C055,1,1053.545029285659
P002039,C031,1,905.070825063312
P002039,C054,1,1776.4263788541966
P002041,C030,1,905.070825063312
P002041,C055,1,1776.4263788541966
P002042,C030,1,1927.3605830765437
P002042,C055,1,1053.545029285659
P002043,C030,1,905.070825063312
P002043,C054,1,1776.4263788541966
P002045,C029,1,905.070825063312
P002045,C054,1,1776.4263788541966
P002047,C028,1,905.070825063312
P002047,C056,1,1776.4263788541966
P002048,C028,1,1927.3605830765437
P002048,C056,1,1053.545029285659
P002049,C028,1,905.070825063312
P002049,C055,1,1776.4263788541966
P002050,C028,1,1927.3605830765437
P002050,C055,1,1053.545029285659
P002051,C028,1,905.070825063312
P002051,C054,1,1776.4263788541966
P002053,C027,1,905.070825063312
P002053,C056,1,1776.4263788541966
P002054,C027,1,1927.3605830765437
P002054,C056,1,1053.545029285659
P002055,C027,1,905.070825063312
P002055,C055,1,1776.4263788541966
P002056,C027,1,1927.3605830765437
P002056,C055,1,1053.545029285659
P002057,C027,1,905.070825063312
P002057,C054,1,1776.4263788541966
P002063,C027,1,965.070825063312
P002063,C031,1,965.070825063312
P002063,C054,1,1836.4263788541969
P002065,C027,1,965.070825063312
P002065,C030,1,965.070825063312
P002065,C054,1,1836.4263788541969
P002067,C027,1,965.070825063312
P002067,C029,1,965.070825063312
P002067,C054,1,1836.4263788541969
P002071,C031,1,905.070825063312
P002071,C058,1,1999.8585924064068
P002072,C031,1,905.070825063312
P002072,C057,1,1999.8585924064068
P002073,C030,1,905.070825063312
P002073,C058,1,1999.8585924064068
P002074,C030,1,905.070825063312
P002074,C057,1,1999.8585924064068
P002075,C029,1,905.070825063312
P002075,C057,1,1999.8585924064068
P002076,C029,1,2339.238320028215
P002076,C057,1,1242.0372193517871
P002077,C028,1,905.070825063312
P002077,C059,1,1999.8585924064068
P002078,C028,1,2339.238320028215
P002078,C059,1,1242.0372193517871
P002079,C028,1,905.070825063312
P002079,C058,1,1999.8585924064068
P002080,C028,1,2339.238320028215
P002080,C058,1,1242.0372193517871
P002081,C028,1,905.070825063312
P002081,C057,1,1999.8585924064068
P002082,C028,1,2339.238320028215
P002082,C057,1,1242.0372193517871
P002083,C027,1,905.070825063312
P002083,C059,1,1999.8585924064068
P002084,C027,1,2339.238320028215
P002084,C059,1,1242.0372193517871
P002085,C027,1,905.070825063312
P002085,C058,1,1999.8585924064068
P002086,C027,1,2339.238320028215
P002086,C058,1,1242.0372193517871
P002087,C027,1,905.070825063312
P002087,C057,1,1999.8585924064068
P002089,C027,1,2399.238320028215
P002089,C057,1,1302.0372193517871
P002089,C059,1,1302.0372193517871
P002090,C027,1,935.070825063312
P002090,C057,1,2059.858592406407
P002090,C058,1,2059.858592406407
