from,to,distance_old,h_max_old,cruise_height_old,climb_height_old,descent_height_old,distance_new,h_max_new,cruise_height_new,climb_height_new,descent_height_new,delta_h_max,delta_cruise_height
S008,S013,8061.2465970954945,321.70806884765625,371.70806884765625,100.80806884765629,20.00806884765626,8061.2465970954945,336.37310791015625,386.37310791015625,115.47310791015629,34.67310791015626,14.6650390625,14.6650390625
S008,S014,10991.62867899915,427.1307678222656,477.1307678222656,206.23076782226565,126.13076782226562,10991.62867899915,542.4922485351562,592.4922485351562,321.5922485351563,241.49224853515625,115.36148071289062,115.36148071289062
S008,S015,3938.556255192018,722.8712768554688,772.8712768554688,501.9712768554688,298.37127685546875,3938.556255192018,660.450927734375,710.450927734375,439.550927734375,235.950927734375,-62.42034912109375,-62.42034912109375
S009,O01,5722.672488722757,296.1680908203125,346.1680908203125,116.1680908203125,218.4680908203125,5722.672488722757,243.2289123535156,293.2289123535156,63.228912353515625,165.52891235351564,-52.9391784667969,-52.939178466796875
S009,S001,2659.297911633031,245.7126922607422,295.7126922607422,65.71269226074219,111.7126922607422,2659.297911633031,243.2289123535156,293.2289123535156,63.228912353515625,109.22891235351562,-2.483779907226591,-2.4837799072265625
S009,S002,1730.8827143173448,242.0653839111328,292.0653839111328,62.06538391113281,72.56538391113281,1730.8827143173448,278.2866516113281,328.2866516113281,98.28665161132812,108.78665161132812,36.22126770019531,36.22126770019531
S009,S003,8884.798812209401,308.5106811523437,358.5106811523437,128.51068115234375,20.01068115234375,8884.798812209401,544.588134765625,594.588134765625,364.588134765625,256.088134765625,236.0774536132813,236.0774536132813
S009,S004,2992.117958428195,287.1365051269531,337.1365051269531,107.13650512695312,108.83650512695311,2992.117958428195,275.2157897949219,325.2157897949219,95.21578979492188,96.91578979492186,-11.92071533203125,-11.92071533203125
S009,S005,2645.6165640723684,209.59786987304688,259.5978698730469,29.597869873046875,64.59786987304688,2645.6165640723684,313.5632019042969,363.5632019042969,133.56320190429688,168.56320190429688,103.96533203125,103.96533203125
S009,S006,7677.209169122411,275.1272277832031,325.1272277832031,95.12722778320312,10.327227783203114,7677.209169122411,341.0712890625,391.0712890625,161.0712890625,76.27128906249999,65.94406127929688,65.94406127929688
S009,S007,6903.234859610077,314.2220458984375,364.2220458984375,134.2220458984375,15.7220458984375,6903.234859610077,418.3708190917969,468.3708190917969,238.37081909179688,119.87081909179688,104.14877319335938,104.14877319335938
S009,S008,5018.255609500637,248.2891845703125,298.2891845703125,68.2891845703125,27.389184570312523,5018.255609500637,338.620361328125,388.620361328125,158.620361328125,117.72036132812502,90.3311767578125,90.3311767578125
S009,S010,4576.424241271918,404.5270385742188,454.5270385742188,224.52703857421875,102.92703857421871,4576.424241271918,432.957275390625,482.957275390625,252.957275390625,131.35727539062498,28.430236816406193,28.430236816406193
S009,S011,4326.917456853088,220.93392944335935,270.9339294433594,40.933929443359375,58.83392944335938,4326.917456853088,265.66766357421875,315.66766357421875,85.66766357421875,103.56766357421876,44.7337341308594,44.733734130859375
S009,S012,2967.867219508797,253.3150787353516,303.3150787353516,73.31507873535156,23.51507873535155,2967.867219508797,310.91961669921875,360.9196166992188,130.91961669921875,81.11961669921874,57.60453796386716,57.60453796386719
S009,S013,3218.668940693961,367.3228454589844,417.3228454589844,187.3228454589844,65.62284545898439,3218.668940693961,322.2989807128906,372.2989807128906,142.29898071289062,20.59898071289064,-45.02386474609375,-45.02386474609375
S009,S014,6332.937688393668,394.39739990234375,444.39739990234375,214.39739990234372,93.39739990234376,6332.937688393668,502.7727966308594,552.7727966308594,322.7727966308594,201.77279663085935,108.37539672851562,108.37539672851562
S009,S015,6352.730835619762,436.229248046875,486.229248046875,256.229248046875,11.729248046875,6352.730835619762,532.3267822265625,582.3267822265625,352.3267822265625,107.8267822265625,96.0975341796875,96.0975341796875
S010,O01,4778.43330136777,408.7491455078125,458.7491455078125,107.14914550781248,331.0491455078125,4778.43330136777,385.6365356445313,435.6365356445313,84.03653564453123,307.93653564453126,-23.112609863281193,-23.112609863281193
S010,S001,3707.6479701128087,454.07037353515625,504.07037353515625,152.47037353515623,320.07037353515625,3707.6479701128087,381.0796813964844,431.0796813964844,79.47968139648435,247.0796813964844,-72.99069213867188,-72.99069213867188
S010,S002,5938.017877533433,381.0796813964844,431.0796813964844,79.47968139648435,211.5796813964844,5938.017877533433,441.85394287109375,491.85394287109375,140.25394287109373,272.3539428710937,60.774261474609375,60.774261474609375
S010,S003,11208.756415778262,413.4571533203125,463.4571533203125,111.85715332031248,124.9571533203125,11208.756415778262,466.9641723632813,516.9641723632812,165.36417236328123,178.46417236328125,53.50701904296881,53.50701904296875
S010,S004,7564.544903096997,394.8845520019531,444.8845520019531,93.2845520019531,216.5845520019531,7564.544903096997,432.957275390625,482.957275390625,131.35727539062498,254.657275390625,38.072723388671875,38.072723388671875
S010,S005,6365.828619761172,423.80474853515625,473.80474853515625,122.20474853515624,278.80474853515625,6365.828619761172,416.15325927734375,466.15325927734375,114.55325927734371,271.1532592773437,-7.6514892578125,-7.6514892578125
S010,S006,7909.585429221888,440.0442199707031,490.0442199707031,138.4442199707031,175.2442199707031,7909.585429221888,383.2227783203125,433.2227783203125,81.62277832031248,118.42277832031247,-56.821441650390625,-56.821441650390625
S010,S007,8586.756825273913,411.88427734375,461.88427734375,110.28427734374998,113.38427734375,8586.756825273913,386.94964599609375,436.94964599609375,85.34964599609373,88.44964599609375,-24.93463134765625,-24.93463134765625
S010,S008,9305.0068579956,413.8662414550781,463.8662414550781,112.2662414550781,192.96624145507812,9305.0068579956,419.0903015136719,469.0903015136719,117.49030151367184,198.1903015136719,5.22406005859375,5.22406005859375
S010,S009,4576.424241271918,394.8845520019531,444.8845520019531,93.2845520019531,214.88455200195312,4576.424241271918,432.957275390625,482.957275390625,131.35727539062498,252.957275390625,38.072723388671875,38.072723388671875
S010,S011,5865.848212731673,421.2064208984375,471.2064208984375,119.60642089843748,259.1064208984375,5865.848212731673,387.0433349609375,437.0433349609375,85.44333496093748,224.9433349609375,-34.1630859375,-34.1630859375
S010,S012,3966.307663793741,436.8346862792969,486.8346862792969,135.23468627929685,207.0346862792969,3966.307663793741,423.1903076171875,473.1903076171875,121.59030761718748,193.3903076171875,-13.644378662109375,-13.644378662109375
S010,S013,1383.351802046178,381.0796813964844,431.0796813964844,79.47968139648435,79.37968139648439,1383.351802046178,454.07037353515625,504.07037353515625,152.47037353515623,152.37037353515626,72.99069213867188,72.99069213867188
S010,S014,1758.3683592479576,427.9442443847656,477.9442443847656,126.3442443847656,126.94424438476562,1758.3683592479576,487.5635681152344,537.5635681152344,185.96356811523435,186.5635681152344,59.61932373046875,59.61932373046875
S010,S015,9187.940692404369,441.85394287109375,491.85394287109375,140.25394287109373,17.35394287109375,9187.940692404369,568.3262329101562,618.3262329101562,266.7262329101562,143.82623291015625,126.4722900390625,126.4722900390625
S011,O01,2817.14783394126,207.65652465820312,257.6565246582031,45.55652465820313,129.95652465820314,2817.14783394126,245.36175537109372,295.3617553710937,83.26175537109376,167.66175537109376,37.7052307128906,37.70523071289057
S011,S001,2350.3360860171365,218.1654510498047,268.1654510498047,56.06545104980469,84.16545104980469,2350.3360860171365,226.38790893554688,276.3879089355469,64.28790893554688,92.38790893554688,8.222457885742188,8.222457885742188
S011,S002,5790.086452584073,311.78533935546875,361.7853393554688,149.68533935546876,142.28533935546875,5790.086452584073,311.78533935546875,361.7853393554688,149.68533935546876,142.28533935546875,0.0,0.0
S011,S003,5348.792842148937,308.5106811523437,358.5106811523437,146.41068115234376,20.01068115234375,5348.792842148937,485.42230224609375,535.4223022460938,323.3223022460937,196.92230224609372,176.91162109375006,176.91162109375006
S011,S004,5422.186185981828,233.7969207763672,283.7969207763672,71.6969207763672,55.496920776367176,5422.186185981828,311.138916015625,361.138916015625,149.038916015625,132.838916015625,77.34199523925781,77.34199523925781
S011,S005,2812.7579349761068,229.92442321777344,279.92442321777344,67.82442321777344,84.92442321777344,2812.7579349761068,297.5489196777344,347.5489196777344,135.44891967773438,152.54891967773438,67.62449645996094,67.62449645996094
S011,S006,3416.1902281569105,505.8800964355469,555.8800964355469,343.78009643554685,241.0800964355469,3416.1902281569105,350.46759033203125,400.4675903320313,188.36759033203128,85.66759033203124,-155.41250610351562,-155.41250610351557
S011,S007,2829.56174155148,314.2220458984375,364.2220458984375,152.1220458984375,15.7220458984375,2829.56174155148,389.1753540039063,439.1753540039063,227.07535400390623,90.67535400390624,74.9533081054688,74.9533081054688
S011,S008,5348.220405213765,282.1889038085937,332.1889038085937,120.08890380859376,61.28890380859377,5348.220405213765,362.91650390625,412.91650390625,200.81650390625,142.01650390625002,80.7276000976563,80.7276000976563
S011,S009,4326.917456853088,274.65771484375,324.65771484375,112.55771484375,94.65771484375,4326.917456853088,265.66766357421875,315.66766357421875,103.56766357421876,85.66766357421875,-8.99005126953125,-8.99005126953125
S011,S010,5865.848212731673,321.5816650390625,371.5816650390625,159.4816650390625,19.98166503906248,5865.848212731673,387.0433349609375,437.0433349609375,224.9433349609375,85.44333496093748,65.461669921875,65.461669921875
S011,S012,6897.396444963411,297.5489196777344,347.5489196777344,135.44891967773438,67.74891967773436,6897.396444963411,370.4505615234375,420.4505615234375,208.3505615234375,140.6505615234375,72.90164184570312,72.90164184570312
S011,S013,5224.677192376564,321.70806884765625,371.70806884765625,159.60806884765626,20.00806884765626,5224.677192376564,328.3608093261719,378.3608093261719,166.26080932617188,26.660809326171886,6.652740478515625,6.652740478515625
S011,S014,7123.113479340445,320.9825134277344,370.9825134277344,158.88251342773438,19.98251342773437,7123.113479340445,568.5668334960938,618.5668334960938,406.4668334960937,267.5668334960937,247.58432006835938,247.58432006835938
S011,S015,3461.7683247234245,436.229248046875,486.229248046875,274.129248046875,11.729248046875,3461.7683247234245,538.7306518554688,588.7306518554688,376.6306518554687,114.23065185546876,102.50140380859375,102.50140380859375
S012,O01,7398.43934212781,390.98822021484375,440.98822021484375,161.18822021484374,313.28822021484376,7398.43934212781,363.3009948730469,413.3009948730469,133.50099487304686,285.6009948730469,-27.687225341796875,-27.687225341796875
S012,S001,4696.513291627057,385.2455749511719,435.2455749511719,155.44557495117186,251.24557495117188,4696.513291627057,385.599609375,435.599609375,155.799609375,251.599609375,0.354034423828125,0.354034423828125
S012,S002,3071.997266634248,359.47528076171875,409.4752807617188,129.67528076171874,189.97528076171875,3071.997266634248,358.1782531738281,408.1782531738281,128.3782531738281,188.67825317382807,-1.297027587890625,-1.2970275878906818
S012,S003,11798.876846452911,362.7586975097656,412.7586975097656,132.9586975097656,74.25869750976562,11798.876846452911,544.5889282226562,594.5889282226562,314.78892822265624,256.08892822265625,181.83023071289062,181.83023071289062
S012,S004,5283.739027383003,377.4200439453125,427.4200439453125,147.6200439453125,199.1200439453125,5283.739027383003,312.0069580078125,362.0069580078125,82.20695800781249,133.7069580078125,-65.4130859375,-65.4130859375
S012,S005,5613.472595564874,277.55780029296875,327.55780029296875,47.75780029296874,132.55780029296875,5613.472595564874,313.5632019042969,363.5632019042969,83.76320190429686,168.56320190429688,36.005401611328125,36.005401611328125
S012,S006,9988.826408304783,382.77191162109375,432.77191162109375,152.97191162109374,117.97191162109374,9988.826408304783,385.3490295410156,435.3490295410156,155.5490295410156,120.5490295410156,2.577117919921875,2.577117919921875
S012,S007,9652.02215730728,394.47064208984375,444.47064208984375,164.67064208984374,95.97064208984376,9652.02215730728,407.6636352539063,457.6636352539063,177.86363525390624,109.16363525390624,13.192993164062557,13.192993164062557
S012,S008,7720.902518300755,416.9645385742188,466.9645385742188,187.16453857421877,196.0645385742188,7720.902518300755,309.1531982421875,359.1531982421875,79.35319824218749,88.25319824218752,-107.8113403320313,-107.8113403320313
S012,S009,2967.867219508797,258.44781494140625,308.44781494140625,28.64781494140624,78.44781494140625,2967.867219508797,310.91961669921875,360.9196166992188,81.11961669921874,130.91961669921875,52.4718017578125,52.47180175781256
S012,S010,3966.307663793741,321.5816650390625,371.5816650390625,91.78166503906247,19.98166503906248,3966.307663793741,423.1903076171875,473.1903076171875,193.3903076171875,121.59030761718748,101.608642578125,101.608642578125
S012,S011,6897.396444963411,393.1043395996094,443.1043395996094,163.30433959960936,231.00433959960935,6897.396444963411,370.4505615234375,420.4505615234375,140.6505615234375,208.3505615234375,-22.653778076171875,-22.653778076171875
S012,S013,2863.9419168551267,372.0584411621094,422.0584411621094,142.25844116210936,70.35844116210939,2863.9419168551267,386.5263671875,436.5263671875,156.7263671875,84.82636718750001,14.467926025390625,14.467926025390625
S012,S014,5477.031359647905,320.9825134277344,370.9825134277344,91.18251342773436,19.98251342773437,5477.031359647905,481.1858215332031,531.1858215332031,251.3858215332031,180.18582153320312,160.20330810546875,160.20330810546875
S012,S015,9302.59595392879,436.229248046875,486.229248046875,206.429248046875,11.729248046875,9302.59595392879,534.7462158203125,584.7462158203125,304.9462158203125,110.2462158203125,98.5169677734375,98.5169677734375
S013,O01,4848.700302599784,372.7035217285156,422.7035217285156,71.00352172851564,295.00352172851564,4848.700302599784,349.18182373046875,399.1818237304688,47.48182373046876,271.4818237304688,-23.521697998046875,-23.521697998046818
S013,S001,2894.2496690637063,321.70806884765625,371.70806884765625,20.00806884765626,187.70806884765625,2894.2496690637063,328.3608093261719,378.3608093261719,26.660809326171886,194.36080932617188,6.652740478515625,6.652740478515625
S013,S002,4556.4253269828,324.4444580078125,374.4444580078125,22.74445800781251,154.9444580078125,4556.4253269828,327.2103271484375,377.2103271484375,25.51032714843751,157.7103271484375,2.765869140625,2.765869140625
S013,S003,10540.90703152578,344.0522766113281,394.0522766113281,42.352276611328136,55.552276611328125,10540.90703152578,505.94439697265625,555.9443969726562,204.24439697265623,217.44439697265625,161.89212036132812,161.89212036132812
S013,S004,6210.781847328471,321.70806884765625,371.70806884765625,20.00806884765626,143.40806884765624,6210.781847328471,322.2989807128906,372.2989807128906,20.59898071289064,143.9989807128906,0.590911865234375,0.590911865234375
S013,S005,5214.407218590375,322.9701538085937,372.97015380859375,21.27015380859376,177.97015380859375,5214.407218590375,324.4444580078125,374.4444580078125,22.74445800781251,179.4444580078125,1.4743041992188068,1.47430419921875
S013,S006,7774.922470685925,392.7649841308594,442.7649841308594,91.0649841308594,127.96498413085936,7774.922470685925,344.1709289550781,394.1709289550781,42.470928955078136,79.37092895507811,-48.59405517578125,-48.59405517578125
S013,S007,8041.876633215178,327.6782531738281,377.6782531738281,25.978253173828136,29.178253173828125,8041.876633215178,382.5381164550781,432.5381164550781,80.83811645507814,84.03811645507812,54.85986328125,54.85986328125
S013,S008,8061.2465970954945,321.70806884765625,371.70806884765625,20.00806884765626,100.80806884765629,8061.2465970954945,336.37310791015625,386.37310791015625,34.67310791015626,115.47310791015629,14.6650390625,14.6650390625
S013,S009,3218.668940693961,321.70806884765625,371.70806884765625,20.00806884765626,141.70806884765625,3218.668940693961,322.2989807128906,372.2989807128906,20.59898071289064,142.29898071289062,0.590911865234375,0.590911865234375
S013,S010,1383.351802046178,367.54681396484375,417.54681396484375,65.84681396484376,65.94681396484373,1383.351802046178,454.07037353515625,504.07037353515625,152.37037353515626,152.47037353515623,86.5235595703125,86.5235595703125
S013,S011,5224.677192376564,321.70806884765625,371.70806884765625,20.00806884765626,159.60806884765626,5224.677192376564,328.3608093261719,378.3608093261719,26.660809326171886,166.26080932617188,6.652740478515625,6.652740478515625
S013,S012,2863.9419168551267,378.296630859375,428.296630859375,76.59663085937501,148.496630859375,2863.9419168551267,386.5263671875,436.5263671875,84.82636718750001,156.7263671875,8.229736328125,8.229736328125
S013,S014,3137.277603600325,428.7874145507813,478.7874145507813,127.08741455078126,127.78741455078124,3137.277603600325,483.2603149414063,533.2603149414062,181.56031494140623,182.26031494140625,54.472900390625,54.47290039062494
S013,S015,8338.184804497143,436.229248046875,486.229248046875,134.529248046875,11.729248046875,8338.184804497143,529.7706298828125,579.7706298828125,228.0706298828125,105.2706298828125,93.5413818359375,93.5413818359375
S014,O01,5410.909620502695,369.5294799804688,419.5294799804688,68.52947998046875,291.8294799804688,5410.909620502695,541.9473876953125,591.9473876953125,240.9473876953125,464.2473876953125,172.4179077148437,172.4179077148437
S014,S001,5198.596162989784,508.7425231933594,558.7425231933594,207.74252319335935,374.7425231933594,5198.596162989784,550.0504150390625,600.0504150390625,249.0504150390625,416.0504150390625,41.307891845703125,41.307891845703125
S014,S002,7680.86897763051,568.5668334960938,618.5668334960938,267.5668334960937,399.06683349609375,7680.86897763051,457.5832214355469,507.5832214355469,156.58322143554688,288.0832214355469,-110.98361206054688,-110.98361206054688
S014,S003,12372.475028998617,441.46917724609375,491.46917724609375,140.46917724609375,152.96917724609375,12372.475028998617,542.7295532226562,592.7295532226562,241.72955322265625,254.22955322265625,101.2603759765625,101.2603759765625
S014,S004,9318.312212892464,550.0504150390625,600.0504150390625,249.0504150390625,371.7504150390625,9318.312212892464,505.3861083984375,555.3861083984375,204.3861083984375,327.0861083984375,-44.664306640625,-44.664306640625
S014,S005,8005.222170551042,532.1881103515625,582.1881103515625,231.1881103515625,387.1881103515625,8005.222170551042,552.8875122070312,602.8875122070312,251.88751220703125,407.8875122070313,20.69940185546875,20.69940185546875
S014,S006,8582.826645617135,356.5258178710937,406.52581787109375,55.52581787109375,91.72581787109374,8582.826645617135,556.662109375,606.662109375,255.662109375,291.862109375,200.1362915039063,200.13629150390625
S014,S007,9672.514871591644,437.9000244140625,487.9000244140625,136.9000244140625,139.4000244140625,9672.514871591644,530.8557739257812,580.8557739257812,229.85577392578125,232.35577392578125,92.95574951171875,92.95574951171875
S014,S008,10991.62867899915,552.8875122070312,602.8875122070312,251.88751220703125,331.9875122070313,10991.62867899915,542.4922485351562,592.4922485351562,241.49224853515625,321.5922485351563,-10.395263671875,-10.395263671875
S014,S009,6332.937688393668,552.1436157226562,602.1436157226562,251.14361572265625,372.14361572265625,6332.937688393668,502.7727966308594,552.7727966308594,201.77279663085935,322.7727966308594,-49.370819091796875,-49.370819091796875
S014,S010,1758.3683592479576,557.7218017578125,607.7218017578125,256.7218017578125,256.1218017578125,1758.3683592479576,487.5635681152344,537.5635681152344,186.5635681152344,185.96356811523435,-70.15823364257812,-70.15823364257812
S014,S011,7123.113479340445,466.0934448242188,516.0934448242188,165.09344482421875,303.9934448242187,7123.113479340445,568.5668334960938,618.5668334960938,267.5668334960937,406.4668334960937,102.47338867187494,102.473388671875
S014,S012,5477.031359647905,341.270263671875,391.270263671875,40.270263671875,111.470263671875,5477.031359647905,481.1858215332031,531.1858215332031,180.18582153320312,251.3858215332031,139.91555786132812,139.91555786132812
S014,S013,3137.277603600325,563.4961547851562,613.4961547851562,262.49615478515625,261.79615478515626,3137.277603600325,483.2603149414063,533.2603149414062,182.26031494140625,181.56031494140623,-80.23583984374994,-80.23583984375
S014,S015,10551.902543915849,483.2603149414063,533.2603149414062,182.26031494140625,58.76031494140625,10551.902543915849,578.795166015625,628.795166015625,277.795166015625,154.295166015625,95.5348510742187,95.53485107421875
S015,O01,6019.105634595292,535.643798828125,585.643798828125,111.143798828125,457.943798828125,6019.105634595292,521.7992553710938,571.7992553710938,97.29925537109376,444.09925537109376,-13.84454345703125,-13.84454345703125
S015,S001,5494.311766798541,452.43408203125,502.43408203125,27.93408203125,318.43408203125,5494.311766798541,547.315185546875,597.315185546875,122.815185546875,413.315185546875,94.881103515625,94.881103515625
S015,S002,7156.956228405488,723.9313354492188,773.9313354492188,299.43133544921875,554.4313354492188,7156.956228405488,593.7526245117188,643.7526245117188,169.25262451171875,424.2526245117188,-130.1787109375,-130.1787109375
S015,S003,2614.3562499141703,543.108642578125,593.108642578125,118.608642578125,254.608642578125,2614.3562499141703,437.89886474609375,487.89886474609375,13.39886474609375,149.39886474609375,-105.20977783203125,-105.20977783203125
S015,S004,5649.046264106804,655.6468505859375,705.6468505859375,231.1468505859375,477.3468505859375,5649.046264106804,641.2510375976562,691.2510375976562,216.75103759765625,462.9510375976562,-14.39581298828125,-14.39581298828125
S015,S005,3749.627303053092,665.5194091796875,715.5194091796875,241.0194091796875,520.5194091796875,3749.627303053092,568.6133422851562,618.6133422851562,144.11334228515625,423.61334228515625,-96.90606689453125,-96.90606689453125
S015,S006,4702.818713985765,462.4255981445313,512.4255981445312,37.92559814453125,197.62559814453124,4702.818713985765,601.2601318359375,651.2601318359375,176.7601318359375,336.4601318359375,138.8345336914062,138.83453369140625
S015,S007,2228.379705571588,436.229248046875,486.229248046875,11.729248046875,137.729248046875,2228.379705571588,452.918212890625,502.918212890625,28.418212890625,154.418212890625,16.68896484375,16.68896484375
S015,S008,3938.556255192018,634.592041015625,684.592041015625,210.092041015625,413.692041015625,3938.556255192018,660.450927734375,710.450927734375,235.950927734375,439.550927734375,25.85888671875,25.85888671875
S015,S009,6352.730835619762,660.640625,710.640625,236.140625,480.640625,6352.730835619762,532.3267822265625,582.3267822265625,107.8267822265625,352.3267822265625,-128.3138427734375,-128.3138427734375
S015,S010,9187.940692404369,534.3829345703125,584.3829345703125,109.8829345703125,232.78293457031248,9187.940692404369,568.3262329101562,618.3262329101562,143.82623291015625,266.7262329101562,33.94329833984375,33.94329833984375
S015,S011,3461.7683247234245,472.273193359375,522.273193359375,47.773193359375,310.173193359375,3461.7683247234245,538.7306518554688,588.7306518554688,114.23065185546876,376.6306518554687,66.45745849609375,66.45745849609375
S015,S012,9302.59595392879,657.286865234375,707.286865234375,232.786865234375,427.486865234375,9302.59595392879,534.7462158203125,584.7462158203125,110.2462158203125,304.9462158203125,-122.5406494140625,-122.5406494140625
S015,S013,8338.184804497143,458.4856872558594,508.4856872558594,33.985687255859375,156.7856872558594,8338.184804497143,529.7706298828125,579.7706298828125,105.2706298828125,228.0706298828125,71.28494262695312,71.28494262695312
S015,S014,10551.902543915849,462.3328857421875,512.3328857421875,37.8328857421875,161.3328857421875,10551.902543915849,578.795166015625,628.795166015625,154.295166015625,277.795166015625,116.4622802734375,116.4622802734375
