candidate_id,lon,lat,ground_height,agl_height,absolute_height,relay_g01_available,relay_g01_margin_db,relay_g01_margin_lower_bound
R000199,109.22125,23.132916666666667,560.8563842773438,160.0,720.8563842773438,1,3.0979140297540084,0
R000200,109.22125,23.132916666666667,560.8563842773438,180.0,740.8563842773438,1,3.097388234170907,0
R000201,109.22125,23.132916666666667,560.8563842773438,200.0,760.8563842773438,1,3.096844472802047,0
R000202,109.22125,23.132916666666667,560.8563842773438,220.0,780.8563842773438,1,3.0962827524029137,0
R000203,109.22125,23.132916666666667,560.8563842773438,240.0,800.8563842773438,1,3.095703079950056,0
R000204,109.22125,23.132916666666667,560.8563842773438,260.0,820.8563842773438,1,3.0951054626407597,0
R000205,109.22125,23.132916666666667,560.8563842773438,280.0,840.8563842773438,1,3.0944899078928074,0
R000206,109.22125,23.132916666666667,560.8563842773438,300.0,860.8563842773438,1,3.093856423344093,0
R000207,109.22236111111111,23.132916666666667,526.800537109375,140.0,666.800537109375,1,3.103991828894351,0
R000208,109.22236111111111,23.132916666666667,526.800537109375,160.0,686.800537109375,1,3.103514101347116,0
R000209,109.22236111111111,23.132916666666667,526.800537109375,180.0,706.800537109375,1,3.1030183712602053,0
R000210,109.22236111111111,23.132916666666667,526.800537109375,200.0,726.800537109375,1,3.10250464480373,0
R000211,109.22236111111111,23.132916666666667,526.800537109375,220.0,746.800537109375,1,3.1019729283701167,0
R000212,109.22236111111111,23.132916666666667,526.800537109375,240.0,766.800537109375,1,3.101423228573765,0
R000213,109.22236111111111,23.132916666666667,526.800537109375,260.0,786.800537109375,1,3.100855552250792,0
R000214,109.22236111111111,23.132916666666667,526.800537109375,280.0,806.800537109375,1,3.100269906458749,0
R000215,109.22236111111111,23.132916666666667,526.800537109375,300.0,826.800537109375,1,3.0996662984763645,0
R000216,109.22347222222223,23.132916666666667,484.9333190917969,200.0,684.9333190917969,1,3.1077269429691796,0
R000217,109.22347222222223,23.132916666666667,484.9333190917969,220.0,704.9333190917969,1,3.107232419068623,0
R000218,109.22347222222223,23.132916666666667,484.9333190917969,240.0,724.9333190917969,1,3.106719880992898,0
R000219,109.22347222222223,23.132916666666667,484.9333190917969,260.0,744.9333190917969,1,3.1061893351259187,0
R000220,109.22347222222223,23.132916666666667,484.9333190917969,280.0,764.9333190917969,1,3.1056407880740124,0
R000221,109.22347222222223,23.132916666666667,484.9333190917969,300.0,784.9333190917969,1,3.10507424666568,0
R000222,109.22458333333333,23.132916666666667,485.5038757324219,200.0,685.5038757324219,1,3.111300197752314,0
R000223,109.22458333333333,23.132916666666667,485.5038757324219,220.0,705.5038757324219,1,3.110804750831278,0
R000224,109.22458333333333,23.132916666666667,485.5038757324219,240.0,725.5038757324219,1,3.110291275079163,0
R000225,109.22458333333333,23.132916666666667,485.5038757324219,260.0,745.5038757324219,1,3.1097597768967518,0
R000226,109.22458333333333,23.132916666666667,485.5038757324219,280.0,765.5038757324219,1,3.109210262907652,0
R000227,109.22458333333333,23.132916666666667,485.5038757324219,300.0,785.5038757324219,1,3.1086427399579577,0
R000228,109.22569444444444,23.132916666666667,510.2344055175781,160.0,670.2344055175781,1,3.114671889428749,0
R000229,109.22569444444444,23.132916666666667,510.2344055175781,180.0,690.2344055175781,1,3.114189877766904,0
R000230,109.22569444444444,23.132916666666667,510.2344055175781,200.0,710.2344055175781,1,3.1136898200925174,0
R000231,109.22569444444444,23.132916666666667,510.2344055175781,220.0,730.2344055175781,1,3.1131717226446796,0
R000232,109.22569444444444,23.132916666666667,510.2344055175781,240.0,750.2344055175781,1,3.112635591885862,0
R000233,109.22569444444444,23.132916666666667,510.2344055175781,260.0,770.2344055175781,1,3.112081434501505,0
R000234,109.22569444444444,23.132916666666667,510.2344055175781,280.0,790.2344055175781,1,3.111509257399902,0
R000235,109.22569444444444,23.132916666666667,510.2344055175781,300.0,810.2344055175781,1,3.1109190677117624,0
R000236,109.22680555555556,23.132916666666667,523.0220947265625,300.0,823.0220947265625,1,3.112952481476441,0
R000237,109.22791666666667,23.132916666666667,541.7774658203125,280.0,821.7774658203125,1,3.114827222156734,0
R000238,109.22791666666667,23.132916666666667,541.7774658203125,300.0,841.7774658203125,1,3.114208032300496,0
R000239,109.22902777777777,23.132916666666667,535.7246704101562,280.0,815.7246704101562,1,3.116263642923343,0
R000240,109.22902777777777,23.132916666666667,535.7246704101562,300.0,835.7246704101562,1,3.1156497283393065,0
R000241,109.23013888888889,23.132916666666667,534.2169799804688,280.0,814.2169799804688,1,3.116977027430508,0
R000242,109.23013888888889,23.132916666666667,534.2169799804688,300.0,834.2169799804688,1,3.1163643772618457,0
R000243,109.23680555555556,23.132916666666667,654.5716552734375,300.0,954.5716552734375,1,3.1040347779721174,0
R000244,109.23791666666666,23.132916666666667,716.9014892578125,240.0,956.9014892578125,1,3.1005337178258117,0
R000245,109.23791666666666,23.132916666666667,716.9014892578125,260.0,976.9014892578125,1,3.09979466762735,0
