state_id,candidate_id,access_margin_db,relay_g01_margin_db,two_hop_margin_db
OS009518,RP003070,8.58146693193956,8.96249387360254,8.58146693193956
OS009519,RP003070,8.615093677765728,8.96249387360254,8.615093677765728
OS009520,RP003070,10.526788457052035,8.96249387360254,8.96249387360254
OS009521,RP003070,12.920912135034882,8.96249387360254,8.96249387360254
OS009522,RP003070,16.029680232909215,8.96249387360254,8.96249387360254
OS009523,RP003070,19.87116383954904,8.96249387360254,8.96249387360254
OS009524,RP003070,21.487554064130236,8.96249387360254,8.96249387360254
OS009525,RP003070,18.140654894185886,8.96249387360254,8.96249387360254
OS009526,RP003070,14.555178379215675,8.96249387360254,8.96249387360254
OS009527,RP003070,11.79349206660018,8.96249387360254,8.96249387360254
OS009528,RP003070,9.635747007971105,8.96249387360254,8.96249387360254
OS009529,RP003070,7.884118041464319,8.96249387360254,7.884118041464319
OS009530,RP003070,6.415949136788413,8.96249387360254,6.415949136788413
OS009531,RP003070,5.154659694373521,8.96249387360254,5.154659694373521
OS009532,RP003070,4.0502462540354145,8.96249387360254,4.0502462540354145
OS009533,RP003070,3.0685649443184104,8.96249387360254,3.0685649443184104
OS009534,RP003070,2.18537851560356,8.96249387360254,2.18537851560356
OS009535,RP003070,1.382909526025145,8.96249387360254,1.382909526025145
OS009681,RP003070,8.133621840897618,8.96249387360254,8.133621840897618
OS009682,RP003070,8.23793865524216,8.96249387360254,8.23793865524216
OS009683,RP003070,8.335401267871845,8.96249387360254,8.335401267871845
OS009684,RP003070,8.425482053132114,8.96249387360254,8.425482053132114
OS009685,RP003070,8.507667598867243,8.96249387360254,8.507667598867243
OS009686,RP003070,8.58146693193956,8.96249387360254,8.58146693193956
OS009687,RP003070,8.646420077280865,8.96249387360254,8.646420077280865
OS009688,RP003070,8.702106689590337,8.96249387360254,8.702106689590337
OS009689,RP003070,8.748154458726262,8.96249387360254,8.748154458726262
OS009690,RP003070,8.784246966344313,8.96249387360254,8.784246966344313
OS009691,RP003070,8.810130666646899,8.96249387360254,8.810130666646899
OS009692,RP003070,8.8256206810767,8.96249387360254,8.8256206810767
OS012783,RP003070,8.133621840897618,8.96249387360254,8.133621840897618
BS000006,RP003070,0.09734024843312739,8.96249387360254,0.09734024843312739
BS000028,RP003070,0.07250818416936511,8.96249387360254,0.07250818416936511
BS000049,RP003070,0.20256787604249382,8.96249387360254,0.20256787604249382
BS000099,RP003070,0.9028921638794429,8.96249387360254,0.9028921638794429
BS000216,RP003070,0.1910915233640651,8.96249387360254,0.1910915233640651
BS000263,RP003070,0.6477545431411187,8.96249387360254,0.6477545431411187
BS000264,RP003070,2.1853816934029595,8.96249387360254,2.1853816934029595
BS000274,RP003070,8.830605136279942,8.96249387360254,8.830605136279942
OS001107,RP003147,3.988081565689967,9.137235393688371,3.988081565689967
OS001108,RP003147,4.027450113757951,9.137235393688371,4.027450113757951
OS001109,RP003147,4.0621095528194076,9.137235393688371,4.0621095528194076
OS001110,RP003147,4.091943609133807,9.137235393688371,4.091943609133807
OS001111,RP003147,4.116850442453128,9.137235393688371,4.116850442453128
OS001112,RP003147,4.136743770297187,9.137235393688371,4.136743770297187
OS001113,RP003147,4.1471572408100315,9.137235393688371,4.1471572408100315
OS001114,RP003147,4.7533862237209945,9.137235393688371,4.7533862237209945
OS001115,RP003147,5.347805880287368,9.137235393688371,5.347805880287368
OS001116,RP003147,5.910804481725208,9.137235393688371,5.910804481725208
OS001117,RP003147,6.4161454859976175,9.137235393688371,6.4161454859976175
OS001118,RP003147,6.8319653050198355,9.137235393688371,6.8319653050198355
OS001119,RP003147,7.12459638389565,9.137235393688371,7.12459638389565
OS001120,RP003147,7.265493798516772,9.137235393688371,7.265493798516772
OS001121,RP003147,7.239291607081299,9.137235393688371,7.239291607081299
OS001122,RP003147,7.0489320181935256,9.137235393688371,7.0489320181935256
OS001123,RP003147,6.714641331716479,9.137235393688371,6.714641331716479
OS001124,RP003147,6.267430113741256,9.137235393688371,6.267430113741256
