flight_id,uav_id,time,x,y,z,phase,node
18,U08,9890.50692626953,109.23538773662634,23.05147465400546,294.4673156738281,cruise,
18,U08,9900.50692626953,109.23552948777092,23.05281731506813,294.4673156738281,cruise,
18,U08,9910.50692626953,109.23567123891549,23.0541599761308,294.4673156738281,cruise,
18,U08,9920.50692626953,109.23581299006005,23.055502637193474,294.4673156738281,cruise,
18,U08,9930.50692626953,109.23595474120464,23.056845298256142,294.4673156738281,cruise,
18,U08,9940.50692626953,109.2360964923492,23.058187959318815,294.4673156738281,cruise,
18,U08,9950.50692626953,109.23623824349377,23.059530620381484,294.4673156738281,cruise,
18,U08,9960.50692626953,109.23637999463836,23.060873281444156,294.4673156738281,cruise,
18,U08,9970.50692626953,109.23652174578292,23.062215942506825,294.4673156738281,cruise,
18,U08,9980.50692626953,109.23666349692749,23.063558603569497,294.4673156738281,cruise,
18,U08,9990.50692626953,109.23680524807207,23.064901264632166,294.4673156738281,cruise,
18,U08,10000.50692626953,109.23694699921664,23.066243925694838,294.4673156738281,cruise,
18,U08,10010.50692626953,109.23708875036122,23.067586586757507,294.4673156738281,cruise,
18,U08,10020.50692626953,109.23723050150579,23.06892924782018,294.4673156738281,cruise,
18,U08,10030.50692626953,109.23737225265036,23.070271908882848,294.4673156738281,cruise,
18,U08,10040.50692626953,109.23751400379494,23.07161456994552,294.4673156738281,cruise,
18,U08,10050.50692626953,109.23765575493951,23.07295723100819,294.4673156738281,cruise,
18,U08,10060.50692626953,109.23779750608408,23.07429989207086,294.4673156738281,cruise,
18,U08,10070.50692626953,109.23793925722866,23.075642553133534,294.4673156738281,cruise,
18,U08,10080.50692626953,109.23808100837323,23.076985214196203,294.4673156738281,cruise,
18,U08,10086.883709119662,109.2381714,23.0778414,294.4673156738281,descend,S004
18,U08,10096.883709119662,109.2381714,23.0778414,274.4673156738281,descend,S004
18,U08,10106.883709119662,109.2381714,23.0778414,254.46731567382812,descend,S004
18,U08,10116.883709119662,109.2381714,23.0778414,234.46731567382812,descend,S004
18,U08,10119.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10129.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10139.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10149.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10159.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10169.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10179.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10189.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10199.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10209.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10219.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10229.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10239.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10249.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10259.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10269.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10279.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10289.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10299.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10309.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10319.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10329.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10339.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10349.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10359.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10369.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10379.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10389.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10399.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10409.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10419.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10429.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10439.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10449.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10459.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10469.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10479.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10489.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10499.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10509.967366956576,109.2381714,23.0778414,228.3,handover,S004
18,U08,10515.967366956576,109.2381714,23.0778414,228.3,climb,S004
18,U08,10525.967366956576,109.2381714,23.0778414,253.3,climb,S004
18,U08,10535.967366956576,109.2381714,23.0778414,278.3,climb,S004
18,U08,10545.967366956576,109.2381714,23.0778414,303.3,climb,S004
18,U08,10555.967366956576,109.2381714,23.0778414,328.3,climb,S004
18,U08,10565.967366956576,109.2381714,23.0778414,353.3,climb,S004
18,U08,10575.967366956576,109.2381714,23.0778414,378.30000000000007,climb,S004
18,U08,10576.790921644077,109.2381714,23.0778414,380.35888671875,cruise,
18,U08,10586.790921644077,109.23760550689258,23.076596940799025,380.35888671875,cruise,
18,U08,10596.790921644077,109.23703961378514,23.075352481598053,380.35888671875,cruise,
18,U08,10606.790921644077,109.23647372067772,23.074108022397077,380.35888671875,cruise,
18,U08,10616.790921644077,109.2359078275703,23.072863563196105,380.35888671875,cruise,
18,U08,10626.790921644077,109.23534193446288,23.07161910399513,380.35888671875,cruise,
18,U08,10636.790921644077,109.23477604135545,23.070374644794157,380.35888671875,cruise,
18,U08,10646.790921644077,109.23421014824802,23.06913018559318,380.35888671875,cruise,
18,U08,10656.790921644077,109.2336442551406,23.06788572639221,380.35888671875,cruise,
18,U08,10666.790921644077,109.23307836203318,23.066641267191233,380.35888671875,cruise,
18,U08,10676.790921644077,109.23251246892575,23.065396807990258,380.35888671875,cruise,
18,U08,10686.790921644077,109.23194657581833,23.064152348789285,380.35888671875,cruise,
18,U08,10696.790921644077,109.2313806827109,23.06290788958831,380.35888671875,cruise,
18,U08,10706.790921644077,109.23081478960347,23.061663430387338,380.35888671875,cruise,
18,U08,10716.790921644077,109.23024889649605,23.060418971186362,380.35888671875,cruise,
18,U08,10726.790921644077,109.22968300338863,23.05917451198539,380.35888671875,cruise,
18,U08,10736.790921644077,109.22911711028121,23.057930052784414,380.35888671875,cruise,
18,U08,10746.790921644077,109.22855121717377,23.05668559358344,380.35888671875,cruise,
18,U08,10751.224924647202,109.2283003,23.0561338,380.35888671875,descend,S005
18,U08,10761.224924647202,109.2283003,23.0561338,360.35888671875,descend,S005
18,U08,10771.224924647202,109.2283003,23.0561338,340.35888671875,descend,S005
18,U08,10781.224924647202,109.2283003,23.0561338,320.35888671875,descend,S005
18,U08,10791.224924647202,109.2283003,23.0561338,300.35888671875,descend,S005
18,U08,10801.224924647202,109.2283003,23.0561338,280.35888671875,descend,S005
18,U08,10811.224924647202,109.2283003,23.0561338,260.35888671875,descend,S005
18,U08,10821.224924647202,109.2283003,23.0561338,240.35888671875,descend,S005
18,U08,10831.224924647202,109.2283003,23.0561338,220.35888671875,descend,S005
18,U08,10841.224924647202,109.2283003,23.0561338,200.35888671875,descend,S005
18,U08,10843.904368006577,109.2283003,23.0561338,195.0,handover,S005
18,U08,10853.904368006577,109.2283003,23.0561338,195.0,handover,S005
18,U08,10863.904368006577,109.2283003,23.0561338,195.0,handover,S005
18,U08,10873.904368006577,109.2283003,23.0561338,195.0,handover,S005
18,U08,10883.904368006577,109.2283003,23.0561338,195.0,handover,S005
18,U08,10893.904368006577,109.2283003,23.0561338,195.0,handover,S005
18,U08,10903.904368006577,109.2283003,23.0561338,195.0,handover,S005
18,U08,10913.904368006577,109.2283003,23.0561338,195.0,handover,S005
18,U08,10923.904368006577,109.2283003,23.0561338,195.0,handover,S005
18,U08,10933.904368006577,109.2283003,23.0561338,195.0,handover,S005
18,U08,10943.904368006577,109.2283003,23.0561338,195.0,handover,S005
18,U08,10953.904368006577,109.2283003,23.0561338,195.0,handover,S005
18,U08,10963.904368006577,109.2283003,23.0561338,195.0,handover,S005
